"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.994427242E1,6.860501580E-2,1.363833522E0,5.209068078E-1,1.461537693E0
1.995429642E1,2.942494698E-1,1.389151674E0,7.469554871E-1,1.604452437E0
1.996431942E1,4.964040140E-1,1.366068328E0,1.095956494E0,1.820351685E0
1.997434342E1,6.997719651E-1,1.325379601E0,1.616173915E0,2.204161975E0
1.998436742E1,8.841468076E-1,1.188421438E0,2.152667645E0,2.613051680E0
1.999439142E1,1.139645500E0,8.862262237E-1,2.746607346E0,3.102908426E0
2.000441542E1,1.283037281E0,4.760823449E-1,3.088319213E0,3.377951247E0
2.001443942E1,1.370317208E0,1.378127334E-1,3.307100388E0,3.582411838E0
2.002446342E1,1.307084540E0,-1.302790345E-1,3.256583369E0,3.511520733E0
2.003448742E1,1.174025009E0,-3.187877123E-1,2.975222953E0,3.214329160E0
2.004451142E1,1.030782551E0,-5.624694014E-1,2.745722077E0,2.986281002E0
2.005453442E1,9.376668110E-1,-7.737988847E-1,2.388160163E0,2.679793411E0
2.006455842E1,8.515139356E-1,-8.749943072E-1,2.062532231E0,2.396816686E0
2.007458242E1,9.406863132E-1,-9.384703647E-1,1.750502585E0,2.197698037E0
2.008460642E1,1.233549079E0,-1.088344004E0,1.335889387E0,2.119135780E0
2.009463042E1,1.638132256E0,-1.339085475E0,1.027935834E0,2.352292345E0
2.010465442E1,1.988297443E0,-1.607151076E0,7.447335452E-1,2.662872388E0
2.011467842E1,2.277761661E0,-1.805622240E0,3.936146772E-1,2.933155702E0
2.012470242E1,2.348846116E0,-1.907296842E0,3.983649552E-2,3.025962039E0
2.013472642E1,2.284576153E0,-2.001832870E0,-3.482549018E-1,3.057434302E0
2.014474942E1,1.989442913E0,-2.074306185E0,-8.282078111E-1,2.991079643E0
2.015477342E1,1.566504010E0,-1.942016146E0,-1.291166373E0,2.809354397E0
2.016479742E1,1.129472076E0,-1.750166662E0,-1.731527200E0,2.708685467E0
2.017482142E1,7.206155348E-1,-1.599938536E0,-2.135470399E0,2.763932686E0
2.018484854E1,4.001605255E-1,-1.524374383E0,-2.505124941E0,2.959644687E0
2.019487254E1,1.359119863E-1,-1.453016133E0,-2.804532788E0,3.161507885E0
2.020489654E1,-1.268163500E-1,-1.337337449E0,-2.984286137E0,3.272692712E0
2.021492054E1,-3.412818047E-1,-1.121276399E0,-3.196175199E0,3.404301681E0
2.022494454E1,-5.446260381E-1,-8.770633444E-1,-3.313431754E0,3.470545723E0
2.023496754E1,-6.593277977E-1,-7.188622472E-1,-3.420286696E0,3.556660956E0
2.024499154E1,-7.038868701E-1,-6.084071741E-1,-3.315123938E0,3.443205300E0
2.025501554E1,-7.364500871E-1,-5.031394583E-1,-3.107433177E0,3.232901018E0
2.026503954E1,-8.804751217E-1,-3.557995641E-1,-2.929500065E0,3.079577959E0
2.027506354E1,-9.378236626E-1,-1.465920353E-1,-2.613430578E0,2.780471512E0
2.028508754E1,-9.064238222E-1,-2.500284031E-2,-2.245569377E0,2.421737210E0
2.029511154E1,-8.407423411E-1,-4.975030348E-2,-1.886771945E0,2.066211787E0
2.030513554E1,-8.689694823E-1,-8.366225392E-2,-1.527092169E0,1.759010468E0
2.031515854E1,-9.707782777E-1,-3.468217492E-2,-1.222832887E0,1.561708548E0
2.032518254E1,-1.058123254E0,1.318794174E-1,-9.139285773E-1,1.404379737E0
2.033520654E1,-1.132582575E0,3.054512367E-1,-6.391024250E-1,1.335850163E0
2.034523054E1,-1.155416683E0,4.383938241E-1,-3.906320125E-1,1.296059500E0
2.035525454E1,-1.217215686E0,5.045780195E-1,-1.333621252E-1,1.324386070E0
2.036527854E1,-1.277191966E0,5.915604687E-1,1.124396181E-1,1.412021874E0
2.037530254E1,-1.333125992E0,7.038482054E-1,2.111154753E-1,1.522234197E0
2.038532654E1,-1.292653612E0,7.984777893E-1,2.901768476E-1,1.546842831E0
2.039535054E1,-1.269865405E0,8.529244302E-1,3.163682806E-1,1.562090624E0
2.040537354E1,-1.236762709E0,9.634267196E-1,3.070472342E-1,1.597514021E0
2.041539754E1,-1.164525037E0,1.157141027E0,2.007717508E-1,1.653905443E0
2.042542154E1,-1.083047888E0,1.312338848E0,1.083261019E-1,1.704981092E0
2.043544554E1,-1.016947819E0,1.381634347E0,6.494677842E-2,1.716774423E0
2.044546954E1,-9.825393672E-1,1.450838922E0,1.115064025E-2,1.752267537E0
2.045549354E1,-1.006978974E0,1.518008812E0,3.627788007E-2,1.821997116E0
2.046551754E1,-1.044600764E0,1.572999975E0,1.323710221E-1,1.892892433E0
2.047554154E1,-1.071458122E0,1.644262038E0,2.601549035E-1,1.979722387E0
2.048556554E1,-1.045834453E0,1.678934273E0,4.955398321E-1,2.039154168E0
2.049558854E1,-9.374156731E-1,1.620678902E0,8.139125383E-1,2.041519500E0
2.050561254E1,-7.363619404E-1,1.502389729E0,1.182720988E0,2.048958941E0
2.051563654E1,-4.685357822E-1,1.366729502E0,1.542922336E0,2.113784437E0
2.052566054E1,-2.039047620E-1,1.190856657E0,1.836810411E0,2.198542521E0
2.053568454E1,2.001874678E-2,1.004218212E0,2.096760662E0,2.324921556E0
2.054570854E1,2.136739611E-1,9.285267359E-1,2.276651421E0,2.467987065E0
2.055573254E1,3.036581149E-1,9.490409611E-1,2.221636723E0,2.434862774E0
2.056575654E1,2.584178054E-1,9.785115127E-1,2.008394616E0,2.248980541E0
2.057578054E1,8.951800285E-2,1.021516322E0,1.711289987E0,1.994999371E0
2.058580354E1,-1.667381600E-1,1.132682417E0,1.437050310E0,1.837358067E0
2.059582754E1,-3.310325128E-1,1.273360578E0,1.417879629E0,1.934273075E0
2.060585154E1,-3.894695495E-1,1.290177024E0,1.648303780E0,2.129119216E0
2.061587554E1,-4.622525470E-1,1.186742849E0,2.121513680E0,2.474440604E0
2.062589954E1,-3.278843353E-1,8.609805778E-1,2.868084421E0,3.012424926E0
2.063592354E1,1.297970047E-1,2.889120948E-1,3.855325972E0,3.868314338E0
2.064594754E1,5.202015605E-1,-3.514663388E-1,4.616052237E0,4.658548755E0
2.065597154E1,6.322651295E-1,-8.578644504E-1,4.998329163E0,5.110673638E0
2.066599454E1,8.904517141E-1,-1.144794924E0,4.879379255E0,5.090363601E0
2.067601854E1,1.088204986E0,-1.491803345E0,4.543117577E0,4.904037585E0
2.068604254E1,1.156951870E0,-1.882724649E0,3.960192862E0,4.535010169E0
2.069606654E1,9.749203721E-1,-2.164722850E0,3.055409914E0,3.869370038E0
2.070609054E1,4.766930866E-1,-2.194730760E0,2.275403041E0,3.197114075E0
2.071611454E1,3.053210448E-2,-1.862880222E0,1.563373557E0,2.432157851E0
2.072613854E1,-6.719654489E-2,-1.598679338E0,7.692018038E-1,1.775376697E0
2.073616254E1,-1.409041289E-1,-1.765157754E0,2.551719064E-1,1.789063601E0
2.074618654E1,-1.950961144E-1,-2.020560333E0,-1.706135666E-1,2.037114513E0
2.075620954E1,-3.170173216E-1,-2.121474504E0,-5.231620789E-1,2.207906840E0
2.076623354E1,-4.624018338E-1,-2.111702052E0,-9.018464756E-1,2.342312549E0
2.077625754E1,-4.338692486E-1,-2.089909480E0,-1.042746246E0,2.375559701E0
2.078628154E1,-3.084055424E-1,-2.189470313E0,-1.045328962E0,2.445732379E0
2.079630554E1,-1.948526509E-1,-2.325389425E0,-9.637550408E-1,2.524723215E0
2.080632954E1,-2.169127338E-1,-2.401813703E0,-9.603794432E-1,2.595782902E0
2.081635354E1,-3.657820038E-1,-2.362298220E0,-1.068992059E0,2.618586141E0
2.082637754E1,-5.008699346E-1,-2.229476085E0,-1.262383454E0,2.610564363E0
2.083640154E1,-6.025528686E-1,-2.081601171E0,-1.445491351E0,2.604914325E0
2.084642454E1,-5.961974934E-1,-2.011477852E0,-1.711113401E0,2.707287143E0
2.085644854E1,-6.296699890E-1,-1.971329116E0,-2.010268064E0,2.885099732E0
2.086647254E1,-5.995974300E-1,-1.771113727E0,-2.248225767E0,2.924188779E0
2.087649654E1,-5.826401757E-1,-1.556158970E0,-2.580588521E0,3.069289402E0
2.088652054E1,-5.175053363E-1,-1.419450776E0,-2.791587637E0,3.174210739E0
2.089654454E1,-4.042564270E-1,-1.328068443E0,-2.971442143E0,3.279734358E0
2.090656854E1,-4.981482750E-1,-1.235417849E0,-3.093962946E0,3.368533164E0
2.091659254E1,-5.849757729E-1,-1.066314326E0,-3.274830190E0,3.493384558E0
2.092661654E1,-6.743592350E-1,-8.440324232E-1,-3.327460393E0,3.498448767E0
2.093663954E1,-7.270104153E-1,-6.299538714E-1,-3.262077997E0,3.400961465E0
2.094666354E1,-7.594474787E-1,-4.378205046E-1,-3.102505143E0,3.223970445E0
2.095668754E1,-8.278690381E-1,-2.629264838E-1,-2.858452887E0,2.987515755E0
2.096671154E1,-8.759183865E-1,-1.276511496E-1,-2.550509275E0,2.699745432E0
2.097673554E1,-8.832442899E-1,2.554093033E-2,-2.185689796E0,2.357543785E0
2.098675954E1,-8.825747837E-1,2.407424399E-1,-1.890662683E0,2.100357244E0
2.099678354E1,-9.299278750E-1,5.346252528E-1,-1.646223925E0,1.964851960E0
2.100680754E1,-1.062656308E0,8.874602786E-1,-1.284294725E0,1.888448336E0
2.101683154E1,-1.136802072E0,1.206819118E0,-9.693081415E-1,1.920492022E0
2.102685454E1,-1.107294099E0,1.398580017E0,-6.545782506E-1,1.900157617E0
2.103687854E1,-1.026776185E0,1.454543718E0,-3.214781624E-1,1.809230491E0
2.104690254E1,-9.361884157E-1,1.510319723E0,2.989155114E-2,1.777191020E0
2.105692654E1,-8.432745510E-1,1.561375856E0,2.757845110E-1,1.795846215E0
2.106695054E1,-7.471463256E-1,1.523884679E0,5.817511797E-1,1.794125576E0
2.107697454E1,-6.201271869E-1,1.454535239E0,8.531128567E-1,1.796672490E0
2.108699854E1,-4.460894177E-1,1.367737416E0,1.136785846E0,1.833571233E0
2.109702254E1,-2.699159530E-1,1.295449458E0,1.371549216E0,1.905830835E0
2.110704654E1,-1.410621042E-1,1.149141013E0,1.512903315E0,1.905072184E0
2.111706954E1,-4.341557622E-2,9.492337731E-1,1.696073778E0,1.944118291E0
2.112709354E1,-3.199574478E-2,7.865326586E-1,1.736701401E0,1.906774530E0
2.113711754E1,-3.976830237E-2,6.486284164E-1,1.722124878E0,1.840655979E0
2.114714154E1,-7.144727424E-2,5.103596002E-1,1.645245686E0,1.724066415E0
2.115716554E1,-7.484246001E-2,3.632296211E-1,1.590052648E0,1.632729180E0
2.116718954E1,-7.228532642E-2,2.267775348E-1,1.463487911E0,1.482717129E0
2.117721354E1,-1.220818229E-1,1.349706942E-1,1.307165524E0,1.319773756E0
2.118723775E1,-1.483378677E-1,5.431157023E-2,1.144489553E0,1.155339866E0
2.119726075E1,-2.484973097E-1,-2.294652075E-2,9.750729114E-1,1.006501186E0
2.120728475E1,-3.798819065E-1,-2.508163154E-3,7.578014874E-1,8.476907739E-1
2.121730875E1,-4.637474243E-1,9.561250091E-2,4.910427386E-1,6.821483672E-1
2.122733275E1,-4.856342833E-1,2.225388882E-1,3.224423683E-1,6.239657801E-1
2.123735675E1,-4.426437266E-1,2.714832991E-1,1.473030567E-1,5.397544265E-1
2.124738075E1,-3.437162199E-1,1.556601897E-1,1.343824643E-1,4.005366165E-1
2.125740475E1,-2.084168391E-1,3.412727416E-2,4.354649538E-1,4.839751808E-1
2.126742875E1,-1.177501325E-1,9.459040761E-3,8.658726507E-1,8.738935945E-1
2.127745275E1,-7.221896052E-3,5.855401754E-3,1.339984776E0,1.340017031E0
2.128747575E1,1.301423559E-1,-8.960419446E-2,2.071032913E0,2.077051582E0
2.129749975E1,4.687009661E-1,-2.841284877E-1,2.700440070E0,2.755501073E0
2.130752375E1,8.644057305E-1,-6.777753246E-1,3.052858189E0,3.244459860E0
2.131754775E1,9.289741941E-1,-1.042669940E0,3.425544512E0,3.699257880E0
2.132757175E1,7.984218022E-1,-1.164087081E0,3.435347369E0,3.714052726E0
2.133759575E1,6.225758547E-1,-1.167604474E0,3.253100182E0,3.511917097E0
2.134761975E1,3.501368281E-1,-1.273615078E0,2.977855369E0,3.257654642E0
2.135764375E1,6.528898671E-2,-1.396667685E0,2.595281990E0,2.947953846E0
2.136766775E1,-2.342165087E-1,-1.448537166E0,2.219400163E0,2.660611655E0
2.137769075E1,-4.278385766E-1,-1.388921878E0,1.728607686E0,2.258369846E0
2.138771475E1,-4.378204315E-1,-1.323038668E0,1.174264745E0,1.822365424E0
2.139773875E1,-3.188868957E-1,-1.333458991E0,7.413105851E-1,1.558635017E0
2.140776275E1,-1.731461419E-1,-1.357133490E0,4.097980160E-1,1.428189522E0
2.141778675E1,-6.272308230E-3,-1.402044784E0,1.051610041E-1,1.405997068E0
2.142781075E1,1.864853950E-1,-1.454716795E0,-1.322920847E-1,1.472575619E0
2.143783475E1,3.519069996E-1,-1.487518506E0,-3.352694052E-1,1.564913868E0
2.144785875E1,5.166298619E-1,-1.514949256E0,-5.270370287E-1,1.685154501E0
2.145788275E1,6.574319112E-1,-1.555159974E0,-6.937288678E-1,1.825376400E0
2.146790575E1,6.948988956E-1,-1.563080027E0,-8.361383897E-1,1.904003953E0
2.147792975E1,5.910121460E-1,-1.537476239E0,-1.028294853E0,1.941782389E0
2.148795375E1,3.674279950E-1,-1.466351585E0,-1.245288534E0,1.958554017E0
2.149797775E1,3.036327526E-2,-1.388014683E0,-1.515410017E0,2.055230938E0
2.150800175E1,-3.733490317E-1,-1.252728239E0,-1.679750690E0,2.128445424E0
2.151802575E1,-6.662845957E-1,-1.123957348E0,-1.943157815E0,2.341597228E0
2.152804975E1,-9.074469388E-1,-1.051033798E0,-2.051005030E0,2.476843480E0
2.153807375E1,-1.098231864E0,-9.610428098E-1,-1.964619436E0,2.447334476E0
2.154809775E1,-1.199762186E0,-8.273052934E-1,-1.775882424E0,2.297307497E0
2.155812075E1,-1.245249650E0,-6.512599558E-1,-1.525140368E0,2.073846514E0
2.156814475E1,-1.255109518E0,-5.216961819E-1,-1.275604593E0,1.864036986E0
2.157816875E1,-1.293378959E0,-5.015703580E-1,-9.387617022E-1,1.675015072E0
2.158819275E1,-1.178072378E0,-5.205165061E-1,-6.682268214E-1,1.450971759E0
2.159821675E1,-1.021139323E0,-5.622773203E-1,-4.561108875E-1,1.251766130E0
2.160824075E1,-8.756692220E-1,-6.128355628E-1,-3.056848329E-1,1.111668669E0
2.161826475E1,-8.129921865E-1,-6.673804370E-1,-1.419189405E-1,1.061364183E0
2.162828875E1,-8.184504162E-1,-6.669176298E-1,-5.703081787E-2,1.057304461E0
2.163831275E1,-8.296405251E-1,-6.292226771E-1,-7.690433443E-2,1.044097148E0
2.164833575E1,-8.506475975E-1,-5.960207248E-1,-1.022245324E-1,1.043691475E0
2.165835975E1,-8.963573288E-1,-5.746058822E-1,-1.197001058E-1,1.071427317E0
2.166838375E1,-9.113033237E-1,-5.478127706E-1,-1.700118881E-1,1.076789962E0
2.167840775E1,-9.267984451E-1,-5.126791906E-1,-2.103290248E-1,1.079830361E0
2.168843175E1,-9.637030005E-1,-4.494491547E-1,-2.196518254E-1,1.085806125E0
2.169845575E1,-9.811048990E-1,-3.587146935E-1,-2.057284355E-1,1.064691149E0
2.170847975E1,-9.726112336E-1,-2.716680712E-1,-1.143136507E-1,1.016289212E0
2.171850375E1,-9.614746998E-1,-2.093680349E-1,-3.839924991E-2,9.847553375E-1
2.172852675E1,-9.107909614E-1,-1.825389630E-1,3.775137842E-2,9.296697343E-1
2.173855075E1,-8.841050731E-1,-1.390611139E-1,1.202398038E-1,9.030157165E-1
2.174857475E1,-8.641160741E-1,-9.005530715E-2,1.688441992E-1,8.850507959E-1
2.175859875E1,-8.731276567E-1,-5.543569744E-2,2.014932972E-1,8.977887113E-1
2.176862275E1,-8.602686062E-1,-1.963524252E-2,1.841919708E-1,8.799853974E-1
2.177864675E1,-8.581753030E-1,-7.022505999E-4,2.376706052E-1,8.904788938E-1
2.178867075E1,-8.123052849E-1,3.404453605E-2,3.268576008E-1,8.762618316E-1
2.179869475E1,-7.649428381E-1,5.833679348E-2,3.334824961E-1,8.365113880E-1
2.180871875E1,-7.952819936E-1,5.407797396E-2,3.185931462E-1,8.584284882E-1
2.181874175E1,-8.571689241E-1,5.566637009E-2,3.563456941E-1,9.299567532E-1
2.182876575E1,-8.436101080E-1,4.839448035E-2,4.282489049E-1,9.473210463E-1
2.183878975E1,-7.466737975E-1,-1.992731094E-3,5.431086856E-1,9.233053532E-1
2.184881375E1,-6.671495450E-1,-7.554573387E-2,6.127525324E-1,9.089891854E-1
2.185883775E1,-6.602677377E-1,-1.322628486E-1,7.293840194E-1,9.926973326E-1
2.186886175E1,-6.767074768E-1,-1.728132892E-1,8.035541958E-1,1.064658061E0
2.187888575E1,-6.418180181E-1,-2.457692912E-1,8.897988725E-1,1.124310876E0
2.188890975E1,-5.758164385E-1,-3.577712452E-1,9.683030051E-1,1.182021804E0
2.189893375E1,-4.721527968E-1,-4.924241433E-1,1.068047733E0,1.267334116E0
2.190895775E1,-3.812683544E-1,-6.234333488E-1,1.078144121E0,1.302470515E0
2.191898075E1,-3.064524262E-1,-7.489476335E-1,1.106898973E0,1.371153158E0
2.192900475E1,-2.442115199E-1,-8.386778355E-1,1.101524797E0,1.405836639E0
2.193902875E1,-1.801625083E-1,-9.477842483E-1,1.005076144E0,1.393173201E0
2.194905275E1,-1.336976274E-1,-1.079295437E0,9.341348004E-1,1.433653208E0
2.195907675E1,-1.632862014E-1,-1.101887032E0,9.171884000E-1,1.442931730E0
2.196910075E1,-2.189729454E-1,-1.072715273E0,1.093801795E0,1.547601232E0
2.197912475E1,-3.100749955E-1,-1.121307974E0,1.772816144E0,2.120461072E0
2.198914875E1,-2.128328756E-1,-1.250690484E0,2.631175123E0,2.921062657E0
2.199917275E1,2.871255512E-1,-1.448771054E0,3.125788756E0,3.457156924E0
2.200919575E1,5.769746258E-1,-1.832307763E0,3.318868495E0,3.834728092E0
2.201921975E1,5.335742889E-1,-2.189749225E0,3.302944188E0,3.998642707E0
2.202924375E1,4.908494881E-1,-2.198568580E0,2.990374843E0,3.743925577E0
2.203926775E1,3.658262964E-1,-2.154787553E0,2.478310195E0,3.304384920E0
2.204929175E1,5.288726158E-2,-2.237563369E0,1.995164706E0,2.998361068E0
2.205931575E1,-4.109157478E-1,-2.309502833E0,1.438943054E0,2.751946983E0
2.206933975E1,-6.699647601E-1,-2.264597678E0,7.082287931E-1,2.465531068E0
2.207936375E1,-8.650370836E-1,-2.206952611E0,8.627040446E-2,2.371997379E0
2.208938675E1,-1.146713103E0,-2.214668596E0,-3.834048539E-1,2.523233484E0
2.209941075E1,-1.382884482E0,-2.209296759E0,-8.800211585E-1,2.750963268E0
2.210943475E1,-1.616738317E0,-2.187367069E0,-1.245073357E0,2.991425270E0
2.211945875E1,-1.813911984E0,-2.232454657E0,-1.530629734E0,3.258367362E0
2.212948275E1,-1.947974752E0,-2.319514436E0,-1.747285447E0,3.496821311E0
2.213950675E1,-2.089108265E0,-2.393448092E0,-1.764702548E0,3.634163204E0
2.214953075E1,-2.320158214E0,-2.391800347E0,-1.824527165E0,3.799044934E0
2.215955475E1,-2.489207358E0,-2.299305289E0,-2.061933476E0,3.966677167E0
2.216957875E1,-2.536938179E0,-2.253006743E0,-1.772175289E0,3.827884529E0
2.217960175E1,-2.507055984E0,-2.261561512E0,-1.441109447E0,3.671074314E0
2.218962175E1,-2.557594638E0,-2.293201965E0,-1.387910310E0,3.704910338E0
2.219964575E1,-2.661583275E0,-2.195959260E0,-1.473113013E0,3.751842821E0
2.220966975E1,-2.749567499E0,-2.033827957E0,-1.040005072E0,3.574659164E0
2.221969375E1,-2.878095438E0,-1.879825161E0,-1.006985260E0,3.582065787E0
2.222971775E1,-2.849852802E0,-1.709622653E0,-8.431889623E-1,3.428620457E0
2.223974175E1,-2.784495842E0,-1.659265555E0,-5.283175689E-1,3.284158755E0
2.224976575E1,-2.707447958E0,-1.573526955E0,-3.204625010E-1,3.147849701E0
2.225978975E1,-2.641358049E0,-1.404435126E0,-9.086573124E-3,2.991536885E0
2.226981275E1,-2.601237379E0,-1.298567194E0,3.658567750E-1,2.930283917E0
2.227983675E1,-2.619742354E0,-1.310156960E0,6.846674377E-1,3.008044342E0
2.228986075E1,-2.608075405E0,-1.283531371E0,1.085474190E0,3.102863889E0
2.229988475E1,-2.541128587E0,-1.245860392E0,1.408255112E0,3.161120857E0
2.230990875E1,-2.493541607E0,-1.354166613E0,1.766822163E0,3.342630329E0
2.231993275E1,-2.454357076E0,-1.395723652E0,2.137312857E0,3.541188983E0
2.232995675E1,-2.419505916E0,-1.368856281E0,2.350275468E0,3.640270755E0
2.233998075E1,-2.396457946E0,-1.377744633E0,2.463056563E0,3.702409836E0
2.235000475E1,-2.385498510E0,-1.339532056E0,2.494552590E0,3.702396777E0
2.236002775E1,-2.361537351E0,-1.310129332E0,2.379392847E0,3.599278796E0
2.237005175E1,-2.296944183E0,-1.267433694E0,2.129934255E0,3.379195271E0
2.238007575E1,-2.044921441E0,-1.287180326E0,1.839774365E0,3.036989727E0
2.239009975E1,-1.780328355E0,-1.532422491E0,1.736019616E0,2.920899151E0
2.240012375E1,-1.729552303E0,-1.488304518E0,1.341123814E0,2.646698810E0
2.241014775E1,-1.621301046E0,-1.277568088E0,1.109333169E0,2.343377345E0
2.242017175E1,-1.509515292E0,-1.193224780E0,1.014254519E0,2.175117013E0
2.243019575E1,-1.330951121E0,-1.178913573E0,9.396200734E-1,2.011008200E0
2.244021975E1,-1.141912173E0,-1.190108360E0,9.221228653E-1,1.889611574E0
2.245024375E1,-9.660447373E-1,-1.223096158E0,8.710018283E-1,1.785455357E0
2.246026675E1,-8.344797539E-1,-1.285012763E0,7.856891978E-1,1.721894822E0
2.247029075E1,-7.812191476E-1,-1.291110532E0,6.960718471E-1,1.661862142E0
2.248031475E1,-7.773761382E-1,-1.249051802E0,6.116398072E-1,1.593281933E0
2.249033875E1,-8.012386253E-1,-1.229767685E0,4.661300915E-1,1.539996479E0
2.250036275E1,-7.992977151E-1,-1.213896295E0,3.411248070E-1,1.492912317E0
2.251038675E1,-7.472040669E-1,-1.182326593E0,2.399346471E-1,1.419076716E0
2.252041075E1,-6.926656978E-1,-1.159188868E0,9.244623363E-2,1.353532751E0
2.253043475E1,-6.443892581E-1,-1.143402848E0,-5.893759489E-2,1.313804106E0
2.254045875E1,-6.094395000E-1,-1.070252426E0,-2.043309510E-1,1.248442188E0
2.255048175E1,-6.020525663E-1,-9.635036105E-1,-3.952314323E-1,1.202919110E0
2.256050575E1,-6.038081197E-1,-8.780369058E-1,-5.503884691E-1,1.199358379E0
2.257052975E1,-6.050864672E-1,-8.048408756E-1,-6.312215477E-1,1.188418744E0
2.258055375E1,-6.528199929E-1,-6.959318063E-1,-6.887663358E-1,1.176815231E0
2.259057775E1,-7.104507351E-1,-5.748155048E-1,-6.914934772E-1,1.146000149E0
2.260060175E1,-7.338574317E-1,-4.864947742E-1,-7.352101851E-1,1.147064912E0
2.261062575E1,-7.595324825E-1,-4.454648620E-1,-7.792180842E-1,1.175801581E0
2.262064975E1,-7.610747588E-1,-4.141875207E-1,-7.300593728E-1,1.133036971E0
2.263067375E1,-7.376689392E-1,-3.220889041E-1,-6.869384962E-1,1.058197157E0
2.264069675E1,-7.073883290E-1,-2.022648373E-1,-6.772385502E-1,9.999806829E-1
2.265072075E1,-6.985998177E-1,-1.702203414E-1,-6.553190929E-1,9.728616466E-1
2.266074475E1,-6.897716184E-1,-1.377764806E-1,-6.526018918E-1,9.595084540E-1
2.267076875E1,-6.675610428E-1,-7.997821569E-2,-6.484784353E-1,9.341084209E-1
2.268079275E1,-6.469325776E-1,-3.357997477E-2,-6.170923358E-1,8.946800130E-1
2.269081675E1,-6.163171412E-1,-9.858990312E-3,-5.818564296E-1,8.476443375E-1
2.270084075E1,-6.164337932E-1,5.446827561E-2,-5.759033793E-1,8.453532497E-1
2.271086475E1,-6.298109069E-1,1.018953341E-1,-5.514397985E-1,8.432854137E-1
2.272088875E1,-6.071398631E-1,1.440718853E-1,-5.328362972E-1,8.205425285E-1
2.273091175E1,-5.671837555E-1,1.672099024E-1,-5.116915959E-1,7.819749698E-1
2.274093575E1,-5.177164573E-1,2.003063124E-1,-4.640835661E-1,7.235513149E-1
2.275095975E1,-4.723995127E-1,1.963457009E-1,-4.017920083E-1,6.504996171E-1
2.276098375E1,-3.950322250E-1,1.520530424E-1,-3.066051847E-1,5.226636832E-1
2.277100775E1,-2.526468228E-1,1.053355435E-1,-1.031407911E-1,2.925132759E-1
2.278103175E1,-1.251125810E-1,5.463638306E-2,1.847076952E-1,2.296850560E-1
2.279105575E1,5.293572038E-2,2.382740378E-4,4.034532022E-1,4.069112110E-1
2.280107975E1,3.154956203E-1,-6.556658328E-2,7.017190880E-1,7.721697622E-1
2.281110375E1,5.370641995E-1,-1.712412652E-1,9.958480686E-1,1.144322901E0
2.282112675E1,7.541918550E-1,-2.653413838E-1,1.222327688E0,1.460580837E0
2.283115075E1,9.924061782E-1,-3.305511408E-1,1.279723372E0,1.652823641E0
2.284117475E1,1.156544611E0,-4.090321769E-1,1.294098752E0,1.783141705E0
2.285119875E1,1.230038119E0,-4.864425878E-1,1.242038652E0,1.814464157E0
2.286122275E1,1.258249911E0,-5.092151539E-1,1.101204954E0,1.747897383E0
2.287124675E1,1.308212761E0,-5.203907910E-1,8.949105084E-1,1.668260178E0
2.288127075E1,1.357573786E0,-5.516929829E-1,7.423964131E-1,1.642718529E0
2.289129475E1,1.417524703E0,-6.200403558E-1,5.828814465E-1,1.653353292E0
2.290131875E1,1.494305223E0,-7.364538878E-1,4.731461656E-1,1.731813997E0
2.291134175E1,1.585913843E0,-8.077447490E-1,4.604290563E-1,1.838360469E0
2.292136575E1,1.668965063E0,-8.298039548E-1,4.298422712E-1,1.912794647E0
2.293138975E1,1.772277908E0,-8.704247081E-1,4.803300548E-1,2.032074092E0
2.294141375E1,1.818671764E0,-9.228995217E-1,5.841327506E-1,2.121443278E0
2.295143775E1,1.878605432E0,-9.310221814E-1,7.564051723E-1,2.228925628E0
2.296146175E1,2.000855801E0,-8.856268841E-1,7.791701370E-1,2.322684872E0
2.297148575E1,2.061137086E0,-8.535750791E-1,7.750373250E-1,2.361685702E0
2.298150975E1,2.015295938E0,-7.384983668E-1,6.381727177E-1,2.239210123E0
2.299153375E1,1.903440311E0,-5.545396999E-1,4.599361360E-1,2.035224937E0
2.300155775E1,1.771373636E0,-3.762338287E-1,2.018786287E-1,1.822106318E0
2.301158075E1,1.583202197E0,-1.813752209E-1,-4.300568640E-2,1.594137903E0
2.302160475E1,1.355763195E0,6.246712044E-2,-2.371502030E-1,1.377764930E0
2.303162875E1,1.110387349E0,3.405478330E-1,-4.318373412E-1,1.239119195E0
2.304165275E1,1.023669705E0,5.606314753E-1,-6.119391847E-1,1.317830369E0
2.305167675E1,1.069717406E0,6.273714486E-1,-7.058548236E-1,1.426927221E0
2.306170075E1,1.102451727E0,6.391525649E-1,-7.658069104E-1,1.486733344E0
2.307172475E1,1.053113141E0,7.141442750E-1,-8.126366758E-1,1.509777367E0
2.308174875E1,9.644311251E-1,8.141177756E-1,-8.218910640E-1,1.506127507E0
2.309177175E1,9.140534154E-1,8.423305911E-1,-8.909279698E-1,1.529302821E0
2.310179575E1,9.525975300E-1,8.048050614E-1,-9.095759100E-1,1.543528936E0
2.311181975E1,1.004394944E0,7.857507397E-1,-9.199710900E-1,1.572437673E0
2.312184375E1,1.020721685E0,8.450729352E-1,-9.422326094E-1,1.625983799E0
2.313186775E1,9.906282592E-1,8.655332199E-1,-9.349177426E-1,1.613865945E0
