"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.456902208E1,4.509648085E-1,-4.141550064E-1,9.495274544E0,9.514995128E0
4.458899152E1,-2.084559441E0,-6.355152130E-1,3.419745445E0,4.055111165E0
4.460890924E1,-2.495083094E0,-1.572340250E0,-3.014860153E-1,2.964555165E0
4.462889247E1,-1.579288006E0,-1.777656317E0,-2.455693245E0,3.418280547E0
4.464884307E1,-8.607885838E-1,-1.638482332E0,-4.542935848E0,4.905491562E0
4.466879127E1,-5.044067502E-1,-1.586515903E0,-6.198987007E0,6.418636833E0
4.468874395E1,-6.427009106E-1,-1.645181417E0,-6.536592007E0,6.771020707E0
4.470869443E1,-5.784296989E-1,-1.640082836E0,-5.538886070E0,5.805489775E0
4.472864356E1,-9.700475335E-1,-1.227558613E0,-4.532199383E0,4.794655734E0
4.474859636E1,-2.175836802E0,-1.193859816E0,-5.434038162E0,5.973971694E0
4.476852735E1,-3.085491657E0,-1.082857370E0,-6.765912056E0,7.514679288E0
4.478849447E1,-3.556953430E0,-1.197611094E0,-7.544616699E0,8.426590721E0
4.480844719E1,-3.924985409E0,-1.557216048E0,-7.771399498E0,8.844494470E0
4.482839791E1,-4.459588051E0,-1.561109900E0,-7.535863400E0,8.894617860E0
4.484834823E1,-4.642659187E0,-1.361771107E0,-7.505269051E0,8.929600685E0
4.486830985E1,-4.270560265E0,-8.023340702E-1,-7.318815231E0,8.511549878E0
4.488824878E1,-3.876939297E0,-6.271123886E-1,-6.597684860E0,7.678110039E0
4.490819885E1,-3.716267824E0,-1.304299831E0,-5.704261303E0,6.931842584E0
4.492814990E1,-3.387799501E0,-1.776109695E0,-3.834890366E0,5.416468889E0
4.494810062E1,-3.169118881E0,-1.897690177E0,-2.254050732E0,4.327272489E0
4.496804418E1,-5.515933633E-1,-7.579281330E-1,2.240234375E0,2.428448136E0
4.498799926E1,1.571532726E0,7.574009895E-2,1.030322075E1,1.042265846E1
4.500795202E1,3.255951881E0,-9.282412529E-1,1.732907867E1,1.765672173E1
4.502790188E1,9.773865938E-1,5.458784103E-2,1.865715408E1,1.868281732E1
4.504785061E1,-6.110147238E-1,-3.718767166E-1,2.807986450E1,2.808897331E1
4.506778441E1,-1.704632401E0,-5.354148388E0,3.544322968E1,3.588586360E1
4.508775356E1,-1.743362784E0,-6.225042343E0,2.554358292E1,2.634891068E1
4.510770229E1,-4.757601023E-1,-4.054517746E0,1.368175507E1,1.427781088E1
4.512765440E1,7.133506536E-1,-2.787864923E0,3.897861481E0,4.845037060E0
4.514760504E1,3.856478930E0,-1.442529917E0,-2.737998962E-1,4.126534706E0
4.516755592E1,5.147290230E0,-6.536269188E-1,-5.121041298E0,7.290191276E0
4.518750648E1,3.834226370E0,-1.702007771E0,-7.472361565E0,8.569382105E0
4.520745631E1,1.827142954E0,-3.534020185E0,-7.622854233E0,8.598584575E0
4.522738807E1,1.155764580E0,-5.212012291E0,-8.779448509E0,1.027519246E1
4.524734026E1,7.822430134E-2,-6.312991619E0,-1.263038063E1,1.412042836E1
4.526729432E1,-8.180669546E-1,-4.857656956E0,-1.572234440E1,1.647598792E1
4.528724716E1,1.627218127E-1,-5.096430779E0,-1.402740669E1,1.492542206E1
4.530719092E1,-9.192556143E-1,-5.422518730E0,-1.041186714E1,1.177521625E1
4.532715808E1,-1.855478048E0,-5.324696541E0,-7.384160519E0,9.290910537E0
4.534709062E1,-1.570086002E0,-4.469553947E0,-6.264462471E0,7.854016335E0
4.536705070E1,-1.426830292E0,-4.300201893E0,-6.650167465E0,8.046881900E0
4.538701107E1,-1.728548527E0,-4.561505318E0,-6.526324272E0,8.147890480E0
4.540696143E1,-2.291300535E0,-4.987012386E0,-5.614343643E0,7.851191325E0
4.542689262E1,-2.642952204E0,-4.854871750E0,-4.330247402E0,7.021824451E0
4.544686206E1,-3.108817101E0,-4.194251060E0,-1.725756645E0,5.498610890E0
4.546681266E1,-1.270963907E0,-4.371464252E0,3.961527824E0,6.034795081E0
4.548676305E1,-8.393585682E-1,-4.511077881E0,4.998556137E0,6.785271543E0
4.550671349E1,-3.161885023E0,-2.433834553E0,8.188561440E0,9.108984904E0
4.552664029E1,-3.265657902E0,-1.944996357E0,2.128919601E1,2.162585026E1
4.554661400E1,8.371198177E-1,-3.100454092E0,2.795224380E1,2.813612480E1
4.556656513E1,6.208527565E0,-1.076815605E0,2.496050644E1,2.574358615E1
4.558651549E1,6.697950363E0,2.442507744E0,1.842128754E1,1.975277747E1
4.560646605E1,3.953021049E0,2.581401348E0,1.028462696E1,1.131651713E1
4.562639940E1,2.345506668E0,2.363003731E0,1.746772766E0,3.759840855E0
4.564636697E1,2.599336147E0,1.749690533E0,-3.920750618E0,5.018989019E0
4.566631716E1,3.105918646E0,2.168974876E-1,-6.074135780E0,6.825606247E0
4.568626581E1,1.589047670E0,-1.383488655E0,-6.172188759E0,6.521888333E0
4.570621808E1,-7.281900644E-1,-2.491797447E0,-6.710194588E0,7.194861131E0
4.572614935E1,-2.579741478E0,-2.740345478E0,-8.213323593E0,9.034558311E0
4.574610089E1,-2.885624886E0,-2.714456081E0,-1.000917149E1,1.076469306E1
4.576605181E1,-1.899412394E0,-2.071078062E0,-1.087200356E1,1.122931846E1
4.578600111E1,-1.352364302E0,-1.312796116E0,-1.046736717E1,1.063569924E1
4.580595196E1,-2.215020895E0,-1.402902842E0,-1.028528976E1,1.061421874E1
4.582590158E1,-3.246478081E0,-1.571783781E0,-9.692010880E0,1.034143119E1
4.584585267E1,-3.776078939E0,-1.352815628E0,-8.064352036E0,9.006811646E0
4.586582207E1,-2.583545685E0,-9.949059486E-1,-5.561390877E0,6.212375925E0
4.588577177E1,-5.485322475E-1,-5.021157265E-1,-3.104895592E0,3.192708014E0
4.590572246E1,-1.538096666E-1,-1.071815491E0,-2.496487141E0,2.721193470E0
4.592567257E1,-1.218208313E0,-2.569501400E0,-2.581208229E0,3.840443316E0
4.594560506E1,-8.043432236E-1,-2.834897280E0,3.073158264E-1,2.962778025E0
4.596557385E1,2.700382233E0,-1.723131895E0,6.542345047E0,7.284471597E0
4.598552470E1,3.453755379E0,-6.821074486E-1,1.113176537E1,1.167518295E1
4.600547286E1,1.053711653E0,-1.041000843E0,1.563608265E1,1.570608390E1
4.602540413E1,-1.917988062E-1,-3.159771442E0,2.001276398E1,2.026158099E1
4.604537564E1,2.914931774E-1,-1.700534821E0,1.596588039E1,1.605883320E1
4.606532486E1,9.180917740E-1,1.518967152E0,1.013255024E1,1.028682303E1
4.608525760E1,-6.169471145E-1,2.529971600E0,7.628262520E0,8.060506753E0
4.610522692E1,7.300026417E-1,2.821973324E0,6.807064056E0,7.404900969E0
4.612517772E1,5.062076092E0,4.103107929E0,3.877997398E0,7.582807716E0
4.614512779E1,5.058002472E0,3.742824078E0,7.591581345E-1,6.337857852E0
4.616507848E1,1.014772654E0,1.175770760E0,-1.483106613E-1,1.560191165E0
4.618503310E1,-2.689756870E0,5.130093098E-1,-4.847640991E-1,2.780821246E0
4.620497907E1,-4.613924980E0,4.596869946E-1,-1.790114403E0,4.970324479E0
4.622492983E1,-4.506265163E0,4.565768242E-1,-2.933737278E0,5.396452773E0
4.624488014E1,-3.576056719E0,5.328296423E-1,-4.697722435E0,5.927957925E0
4.626482879E1,-2.711659670E0,1.110856175E0,-6.969740391E0,7.560712977E0
4.628476568E1,-2.881975174E0,9.632921219E-1,-8.490397453E0,9.017791389E0
4.630470936E1,-4.243973732E0,7.536116838E-1,-9.150712967E0,1.011507743E1
4.632466796E1,-5.503586769E0,6.646858454E-1,-9.055904388E0,1.061794137E1
4.634462267E1,-5.128111839E0,7.216122150E-1,-6.640708447E0,8.421238858E0
4.636457559E1,-4.484546185E0,9.728877544E-1,-5.673415184E0,7.296938051E0
4.638453116E1,-4.036513805E0,1.519508362E0,-6.531562805E0,7.827110708E0
4.640448363E1,-3.934293270E0,1.864607334E0,-7.573188782E0,8.735480088E0
4.642442446E1,-2.928213358E0,2.141113281E0,-7.425106525E0,8.263837273E0
4.644438436E1,-2.081683874E0,1.138023496E0,-5.744406223E0,6.215038864E0
4.646433490E1,-1.232576609E0,1.623677373E0,-5.025855541E0,5.423541023E0
4.648428528E1,-1.617833138E0,1.450737476E0,-5.689968109E0,6.090793082E0
4.650423854E1,-1.418878317E0,9.402623177E-1,-1.414232731E0,2.212998672E0
4.652418353E1,6.456464529E-1,-6.542048454E-1,8.377564430E0,8.427836561E0
4.654411792E1,3.036338329E0,-2.632628679E0,1.609354019E1,1.658770991E1
4.656409135E1,2.563862801E0,-3.531541824E0,2.178534698E1,2.221815752E1
4.658401844E1,2.975472450E0,-4.437041283E0,2.447688103E1,2.505311311E1
4.660396937E1,3.958541155E0,-5.075521469E0,1.997254753E1,2.098412784E1
4.662391899E1,5.029151917E0,-2.784184456E0,1.438522053E1,1.549124339E1
4.664386386E1,2.828571558E0,-1.166836500E0,9.115221977E0,9.615071303E0
4.666382049E1,1.882131100E-1,1.205513477E-1,4.485922813E0,4.491487536E0
4.668377048E1,4.896672964E-1,1.527883291E0,4.120060921E0,4.421436803E0
4.670372101E1,1.919789910E0,1.630175591E0,3.092300415E0,3.988155916E0
4.672367133E1,9.080425501E-1,9.573323727E-1,1.655094147E0,2.116686840E0
4.674361518E1,-2.195812225E0,-8.849871159E-2,6.788768768E-1,2.300064600E0
4.676357363E1,-4.667527199E0,-9.148955345E-2,-1.290951729E0,4.843628480E0
4.678352302E1,-4.392359257E0,4.514967203E-1,-3.729807377E0,5.779976834E0
4.680348498E1,-3.815618992E0,5.310711861E-1,-5.714227200E0,6.891543904E0
4.682342439E1,-3.421679020E0,3.203530312E-1,-7.192254066E0,7.971137431E0
4.684337955E1,-3.352277517E0,2.168845534E-1,-8.149109840E0,8.814351630E0
4.686332454E1,-3.271078587E0,-1.804977655E-2,-8.438606262E0,9.050434054E0
4.688327551E1,-3.361732960E0,-2.577165961E-1,-8.555014610E0,9.195430459E0
4.690322498E1,-3.421363831E0,-6.121409535E-1,-8.680252075E0,9.350252569E0
4.692317619E1,-3.560736179E0,-1.182967186E0,-8.948713303E0,9.703490262E0
4.694312875E1,-3.433717728E0,-1.468408346E0,-8.486139297E0,9.271526340E0
4.696307712E1,-3.035818577E0,-1.240704536E0,-8.331839561E0,8.954054537E0
4.698302902E1,-1.957865357E0,-5.511951447E-1,-7.971888542E0,8.227275355E0
4.700297759E1,-1.432004452E0,-4.607808590E-2,-7.638316154E0,7.771527110E0
4.702292860E1,-9.313488007E-1,2.453871965E-1,-7.560976028E0,7.622072157E0
4.704289605E1,-7.380779982E-1,1.898919344E-1,-7.477026939E0,7.515766756E0
4.706282899E1,-3.204261065E-1,-2.070633173E-1,-7.358401775E0,7.368285065E0
4.708278192E1,3.119220734E-1,-5.029101372E-1,-7.699948311E0,7.722656148E0
4.710273008E1,1.071032047E0,-1.322034597E0,-8.069718361E0,8.247135233E0
4.712268113E1,5.287956238E0,-1.283949018E0,-8.970479965E-1,5.515043188E0
4.714263153E1,7.369694710E0,-4.248321056E0,1.482219601E1,1.708970820E1
4.716258152E1,7.314941406E0,-2.221204758E0,2.195864105E1,2.325132330E1
4.718255055E1,9.074553490E0,-1.688712835E0,1.946342087E1,2.154121686E1
4.720250059E1,6.046749592E0,2.564523220E0,1.009038258E1,1.203975832E1
4.722244940E1,3.060091496E0,6.660402298E0,8.828634262E0,1.147475061E1
4.724238360E1,2.265209198E0,6.892591476E0,1.260097122E1,1.454040803E1
4.726235231E1,4.950759888E0,6.532173634E0,1.447781181E1,1.663689727E1
4.728230056E1,3.724789619E0,4.288310051E0,1.433850956E1,1.542259761E1
4.730223419E1,-5.881540775E-1,1.836969137E0,8.473176003E0,8.689942025E0
4.732220310E1,-3.147880554E0,1.938071370E0,1.911362648E0,4.161559779E0
4.734213906E1,-5.183321953E0,1.508794546E0,-2.723879337E0,6.046718622E0
4.736210415E1,-6.048279762E0,3.002140522E-1,-4.252241135E0,7.399552096E0
4.738205442E1,-6.293378830E0,-1.664815545E-1,-4.258252144E0,7.600463442E0
4.740197996E1,-5.844004631E0,-2.447686195E-1,-5.194161415E0,7.822506926E0
4.742195547E1,-5.309291363E0,-4.714159369E-1,-7.178553581E0,8.941053589E0
4.744190566E1,-4.815939903E0,-5.197879076E-1,-8.881501198E0,1.011654685E1
4.746185618E1,-4.343548775E0,-3.311361670E-1,-9.037864685E0,1.003289914E1
4.748180703E1,-3.692701340E0,-2.833092213E-2,-8.144139290E0,8.942250869E0
4.750172427E1,-3.258976936E0,-4.190790653E-2,-7.420026779E0,8.104288022E0
4.752168948E1,-2.437657595E0,-3.021430969E-2,-6.946575165E0,7.361928686E0
4.754165591E1,-2.540488720E0,1.143509150E-1,-5.795653343E0,6.329040744E0
4.756160871E1,-2.592621565E0,-3.615871668E-1,-5.304682255E0,5.915410863E0
4.758155931E1,-2.865900040E0,-9.875567555E-1,-5.517706871E0,6.295533377E0
4.760148973E1,-2.550740957E0,-1.733237982E0,-4.928321362E0,5.813668788E0
4.762144119E1,-1.438091636E0,-2.095746040E0,-4.496949196E0,5.165540735E0
4.764140974E1,-1.306951046E0,-2.787948370E0,-3.514556408E0,4.672567163E0
4.766135859E1,-1.775775552E0,-3.745213032E0,-2.419892788E0,4.799570873E0
4.768131082E1,-4.004799128E-1,-4.053155899E0,4.027309418E-1,4.092755687E0
4.770124214E1,2.821332693E0,-1.986860037E0,5.634179115E0,6.606928581E0
4.772121186E1,4.275472641E0,-3.319740295E-3,1.147787380E1,1.224831680E1
4.774116218E1,3.028577566E0,-7.531599998E-1,1.277284908E1,1.314858189E1
4.776109333E1,3.313593149E0,-1.341530442E0,1.503164959E1,1.545089295E1
4.778106282E1,3.726628065E0,-2.287912130E0,1.787295532E1,1.840013127E1
4.780099279E1,2.401770115E0,-3.696813107E0,1.595852280E1,1.655624887E1
4.782096366E1,8.731734753E-1,-3.074687004E0,1.102602005E1,1.147994992E1
4.784091365E1,6.456332207E-1,-1.707156062E0,5.793971062E0,6.074646059E0
4.786084553E1,5.349125862E-1,-4.857404232E-1,1.218121529E0,1.416296329E0
4.788081469E1,-5.591011047E-1,1.279640198E-1,-1.808938026E0,1.897689548E0
4.790077571E1,-1.640824080E0,5.100421906E-1,-3.777194500E0,4.149656008E0
4.792071386E1,-2.395158768E0,7.806484699E-1,-5.775624275E0,6.301113657E0
4.794066605E1,-2.452922344E0,1.557667732E0,-6.964296341E0,7.546163284E0
4.796061035E1,-1.267428398E-1,2.794625998E0,-6.335475922E0,6.925622959E0
4.798056457E1,2.072897673E0,3.879682541E0,-6.893105030E0,8.177025030E0
4.800051713E1,1.772177219E0,3.760408640E0,-8.421957970E0,9.392053092E0
4.802047709E1,7.618131638E-1,2.960306644E0,-7.573733807E0,8.167326276E0
4.804042004E1,3.956072330E-1,2.340989113E0,-4.333146095E0,4.940940213E0
4.806033927E1,8.860867023E-1,1.725252151E0,-2.174397945E0,2.913700577E0
4.808030045E1,8.265628815E-1,1.232012033E0,-1.264217377E0,1.949180706E0
4.810025098E1,-3.371787071E-2,4.809358120E-1,1.106524467E0,1.206993184E0
4.812020072E1,-2.921028137E-1,-1.076770544E0,4.493262291E0,4.629704621E0
4.814015275E1,3.685517311E-1,-2.686733961E0,4.618777275E0,5.356068826E0
4.816010600E1,6.205228567E-1,-1.970645666E0,2.046946526E0,2.908347131E0
4.818005249E1,-8.307731152E-2,-1.033928394E0,6.707979202E0,6.787701728E0
4.820000281E1,-1.359391093E0,-3.798580408E0,1.387340736E1,1.444813445E1
4.821997941E1,-2.497907162E0,-5.189971924E0,1.250644684E1,1.376904359E1
4.823990190E1,-3.358409166E0,-3.437077045E0,5.530110359E0,7.326290421E0
4.825984882E1,-4.071721554E0,-2.273551941E0,-3.891882896E-1,4.679681866E0
4.827981411E1,-3.942140102E0,-1.178285599E0,-3.469414711E0,5.381975843E0
4.829976370E1,-2.143213511E0,-1.201486588E-1,-2.421615124E0,3.236050009E0
4.831972366E1,-1.061339617E0,2.483744621E-1,-1.466422081E0,1.827163204E0
4.833967383E1,-1.982672215E0,2.200837135E-1,-1.866562366E0,2.731937228E0
4.835962444E1,-3.656637907E0,-6.425135136E-1,-2.751234055E0,4.620942893E0
4.837957254E1,-4.677805424E0,-7.700088024E-1,-4.076676369E0,6.252524878E0
4.839951992E1,-4.129541397E0,-1.837842464E-1,-3.725662231E0,5.564840327E0
4.841947563E1,-3.891857147E0,2.816560268E-1,-1.893311501E0,4.337108554E0
4.843942526E1,-4.313432217E0,1.084763050E0,-2.882623672E-1,4.457073429E0
4.845936734E1,-4.179847717E0,1.929237127E0,3.922224045E-1,4.620272854E0
4.847931279E1,-3.688968182E0,2.059382915E0,-1.450567245E0,4.466955291E0
4.849927412E1,-3.479076147E0,2.260579109E0,-2.714665413E0,4.958184854E0
4.851922738E1,-3.103201628E0,2.211298466E0,-1.241188049E0,4.007524051E0
4.853917770E1,-2.094287395E0,2.281049490E0,2.736978531E-1,3.108719509E0
4.855912766E1,-1.360041142E0,1.889191866E0,-2.965373993E-1,2.346634237E0
4.857906231E1,-1.117343903E0,9.759335518E-1,-4.361562729E-1,1.546329845E0
4.859902890E1,-2.272990942E-1,-6.401400566E-1,-9.271144867E-2,6.855943283E-1
4.861896943E1,1.121094346E0,-1.819799662E0,4.932050705E-1,2.193575753E0
4.863892970E1,2.189906120E0,-1.626007080E0,2.389098167E0,3.625931314E0
4.865888059E1,2.910614252E0,-1.298705578E0,5.007977486E0,5.936173010E0
4.867882604E1,3.335562229E0,-1.524361610E0,6.255662918E0,7.251411742E0
4.869877072E1,2.975989342E0,-1.648620844E0,7.969435692E0,8.665239090E0
4.871872224E1,1.399184704E0,-1.287725687E0,8.728640556E0,8.933371214E0
4.873868178E1,5.442127585E-1,-5.175616741E-1,7.635631561E0,7.672477237E0
4.875862186E1,1.416536570E0,2.759642601E-1,8.679592133E0,8.798752850E0
4.877857334E1,2.535351038E0,3.519411087E-1,9.665558815E0,9.998744653E0
4.879852105E1,3.076412201E0,-3.078618050E-1,6.776422501E0,7.448422170E0
4.881848260E1,2.480244160E0,-6.967711449E-1,2.591708183E0,3.654319694E0
4.883844165E1,1.458388805E0,-9.114246368E-1,-9.230904579E-1,1.951842404E0
4.885838421E1,4.778828919E-1,-8.284220695E-1,-3.349403381E0,3.483268321E0
4.887831783E1,-6.457111239E-2,-1.093487740E0,-3.966031075E0,4.114521521E0
4.889828462E1,7.502599359E-1,-1.713223457E0,-3.833835602E0,4.265714478E0
4.891823535E1,7.494326234E-1,-2.021601439E0,-5.030888557E0,5.473423180E0
4.893818304E1,-2.703521848E-1,-2.409633160E0,-6.276134968E0,6.728245864E0
4.895812661E1,-1.124523401E0,-2.903937101E0,-6.980871677E0,7.643950088E0
4.897808626E1,-1.000778675E0,-2.711393356E0,-7.207206249E0,7.765116471E0
4.899802720E1,-7.490270138E-1,-2.203314543E0,-7.066836357E0,7.440148691E0
4.901798627E1,-8.842414618E-1,-2.409353256E0,-6.290069580E0,6.793514657E0
4.903793687E1,-1.314602733E0,-2.555548191E0,-5.400329113E0,6.117398257E0
4.905787376E1,-1.497387767E0,-2.509422541E0,-3.685371399E0,4.703332219E0
4.907783641E1,1.742416620E-1,-1.899380207E0,-2.680634499E0,3.289955417E0
4.909777922E1,1.723559022E0,-1.334834099E-1,-1.033604622E0,2.014152933E0
4.911774144E1,1.134619951E0,-2.677497864E-1,1.740738869E0,2.095047539E0
4.913768036E1,-4.969835281E-2,-7.698478699E-1,1.916708946E0,2.066133794E0
4.915763971E1,-7.950412631E-1,1.125634193E0,3.435780525E0,3.701855044E0
4.917757813E1,-1.661252379E-1,2.889453411E0,7.994999886E0,8.502738487E0
4.919754047E1,1.033856869E-1,3.145875454E0,9.999686241E0,1.048336520E1
4.921748168E1,-5.006163716E-1,2.894799709E0,8.646086693E0,9.131555027E0
4.923742241E1,-1.581492186E0,2.694030285E0,6.790151596E0,7.474294308E0
4.925739731E1,-2.127233028E0,2.282268524E0,4.942927361E0,5.845203236E0
4.927732382E1,-1.367198944E0,2.422685623E0,2.703913689E0,3.879405601E0
4.929727369E1,-4.924004078E-1,1.886970520E0,9.413375854E-1,2.165463543E0
4.931722191E1,-6.493284702E-1,6.177554131E-1,-1.015750885E0,1.354621376E0
4.933717571E1,-1.535936117E0,-4.131240845E-1,-1.736587524E0,2.354890124E0
4.935712721E1,-6.031701565E-1,-7.789962292E-1,-6.700201035E-1,1.191459736E0
4.937707539E1,3.045471907E-1,-9.695575237E-1,-2.358257771E0,2.567911699E0
4.939703423E1,8.811122179E-2,-1.398426533E0,-4.653878212E0,4.860241019E0
4.941698158E1,-7.859003544E-1,-2.096585751E0,-5.283796310E0,5.738624803E0
4.943692915E1,-1.526685357E0,-2.491903305E0,-4.910317898E0,5.714155416E0
4.945688508E1,-1.626001835E0,-2.651746750E0,-4.976383209E0,5.868563081E0
4.947684580E1,-1.553264618E0,-2.640121460E0,-4.214009762E0,5.209678548E0
4.949678657E1,-1.397898436E0,-2.296339035E0,-4.111315250E0,4.912250613E0
4.951674635E1,-1.269665956E0,-1.793410778E0,-4.920122147E0,5.388504041E0
4.953667917E1,-7.206432819E-1,-1.467082977E0,-3.567507744E0,3.924126744E0
4.955662855E1,-4.828808904E-1,-1.661388159E0,-2.192785263E0,2.793150869E0
4.957657875E1,-1.116801858E0,-1.481426239E0,-6.918125153E-1,1.980018850E0
4.959652978E1,-1.624685287E0,-9.735050201E-1,3.098583221E-2,1.894274117E0
4.961647943E1,-1.874022007E0,5.822448730E-1,5.958814621E-1,2.050863792E0
4.963644787E1,-1.173849940E0,2.693071842E0,2.741649628E0,4.018358161E0
4.965639732E1,-1.421169758E0,3.589352608E0,5.367295265E0,6.611432075E0
4.967634023E1,-1.734039545E0,2.492904186E0,6.371388435E0,7.058048953E0
4.969628098E1,-8.146795034E-1,1.657991409E0,8.915346146E0,9.104725976E0
4.971624841E1,-9.748685360E-2,9.827075005E-1,1.118410397E1,1.122761770E1
4.973620048E1,-4.623563588E-1,6.318774223E-1,1.029804420E1,1.032776631E1
4.975614138E1,-9.179996252E-1,8.911795616E-1,6.075416565E0,6.208672222E0
4.977610120E1,-8.367917538E-1,1.162601471E0,9.032678604E-1,1.693444846E0
4.979603632E1,-2.712398469E-1,9.056944847E-1,-3.031394005E0,3.175405985E0
4.981599245E1,7.634638548E-1,-7.857322693E-3,-4.801266670E0,4.861594433E0
4.983594275E1,7.491812706E-1,-1.189067364E0,-4.569048882E0,4.780309765E0
4.985588831E1,3.062486649E-2,-2.556054354E0,-3.006997108E0,3.946692711E0
4.987584379E1,-3.188406229E-1,-2.883605719E0,-2.941110134E0,4.131218961E0
4.989579254E1,-4.311215878E-2,-2.609273195E0,-3.899508953E0,4.692156790E0
4.991574473E1,-6.895637512E-2,-2.374510288E0,-5.331933498E0,5.837171312E0
4.993569707E1,-2.970695496E-4,-2.200928688E0,-6.551005363E0,6.910843541E0
4.995565418E1,6.060868502E-2,-2.125891685E0,-6.093268871E0,6.453759711E0
4.997558828E1,-4.816540778E-1,-2.030366659E0,-4.847716808E0,5.277758774E0
4.999556482E1,-2.304216623E-1,-1.868181705E0,-2.858696938E0,3.422768647E0
5.001548766E1,8.467700481E-1,-1.108479977E0,-1.076025486E0,1.761697539E0
5.003545006E1,2.763116121E0,-3.090295792E-1,4.439916611E-1,2.815570737E0
5.005537920E1,2.954321861E0,2.731118202E-1,3.235816956E-2,2.967095344E0
5.007534833E1,2.192098618E0,1.171682835E0,7.117795944E-1,2.585491676E0
5.009530374E1,2.768551350E0,2.095708847E0,8.442642212E0,9.128804942E0
5.011524948E1,3.205318928E0,1.745373726E0,1.496261883E1,1.540131037E1
5.013518997E1,3.612966537E0,1.292993069E0,1.475298882E1,1.524388524E1
5.015514875E1,2.677810192E0,1.550015926E0,1.047915840E1,1.092638905E1
5.017508837E1,1.607298613E0,1.548139572E0,4.838334084E0,5.328191219E0
5.019505885E1,-1.934313178E-1,9.529209137E-1,-3.843841553E-1,1.045574063E0
5.021499966E1,-1.560908079E0,-2.505688667E-1,-4.033639908E0,4.332374602E0
5.023495287E1,-2.004908562E0,-1.532200336E0,-4.125912666E0,4.836367598E0
5.025490990E1,-1.757833481E0,-2.208062410E0,-2.400816917E0,3.705325900E0
5.027484529E1,-1.032895207E0,-2.098142862E0,-1.888303757E0,3.005788924E0
5.029480041E1,-1.706099510E-1,-1.572320700E0,-2.676167488E0,3.108564389E0
5.031472626E1,-1.006140709E-1,-1.515384197E0,-4.583574772E0,4.828630256E0
5.033466595E1,-6.748095751E-1,-1.887569904E0,-6.435064316E0,6.740054959E0
5.035462839E1,-9.168399572E-1,-2.463297367E0,-6.879864216E0,7.364846302E0
5.037460333E1,-1.215742588E0,-2.939022303E0,-6.547851562E0,7.279439691E0
5.039452764E1,-1.198524475E0,-3.164174318E0,-6.422566891E0,7.259326794E0
5.041451259E1,-1.018217683E0,-2.924129725E0,-7.231229782E0,7.866256165E0
5.043446201E1,-1.600905657E0,-2.504934788E0,-8.334520340E0,8.848831929E0
5.045439508E1,-2.261852980E0,-2.318434238E0,-9.439291000E0,9.979545621E0
5.047436444E1,-2.661558628E0,-2.543931007E0,-7.747504234E0,8.577837791E0
5.049428102E1,-1.632557154E0,-1.106135368E0,-3.930976868E0,4.397881018E0
5.051426467E1,1.976405740E0,1.451862812E0,6.432781219E-1,2.535328779E0
5.053421490E1,3.885185242E0,4.836247921E0,5.599454880E0,8.356904527E0
5.055416550E1,3.042101860E0,6.670309544E0,1.050111389E1,1.280706079E1
5.057409690E1,3.736869812E0,5.049694061E0,2.031798172E1,2.126696940E1
5.059403261E1,5.368881702E0,4.347503185E-1,2.905134201E1,2.954647815E1
5.061401821E1,3.157159328E0,-1.388000965E0,2.670075226E1,2.692256252E1
5.063394834E1,-2.124267817E-1,-1.999721169E0,1.639444733E1,1.651732161E1
5.065389830E1,-2.262134314E0,-1.201182604E0,5.751796722E0,6.296289132E0
5.067384951E1,-2.977297783E0,-4.249184132E-1,-1.066948891E0,3.191118563E0
5.069380544E1,-1.329411030E0,-3.342320919E-1,-4.130887985E0,4.352387888E0
5.071375080E1,1.515584230E0,-9.543132782E-2,-5.495084286E0,5.701057271E0
5.073371474E1,2.179604769E0,-2.841358185E-1,-7.262563705E0,7.587901007E0
5.075365082E1,1.837329865E0,-9.426956177E-1,-8.107862473E0,8.366713210E0
5.077360090E1,7.929033041E-1,-2.411811829E0,-6.381023407E0,6.867531701E0
5.079355081E1,2.259539515E-1,-3.025611639E0,-6.013259888E0,6.735330389E0
5.081352025E1,-1.673849076E-1,-3.167313337E0,-6.905296803E0,7.598882511E0
5.083347101E1,-2.470393479E-2,-2.894676685E0,-7.450101852E0,7.992733012E0
5.085342097E1,6.729722023E-1,-2.732203960E0,-7.857646465E0,8.346282888E0
5.087337169E1,1.050748944E0,-2.715392113E0,-8.295383453E0,8.791519454E0
5.089331997E1,6.331830025E-1,-3.251526594E0,-6.980639458E0,7.726750491E0
5.091327216E1,2.850377560E-1,-3.869262218E0,-5.706825256E0,6.900745695E0
5.093322065E1,-7.099743187E-2,-3.775950670E0,-6.062215805E0,7.142359874E0
5.095315355E1,1.098387241E0,-2.604640484E0,-4.181793213E0,5.047573779E0
5.097312287E1,6.048380852E0,-7.234268188E-1,9.898242950E-1,6.171386345E0
5.099307067E1,8.505853653E0,-1.231789827E0,7.676486969E0,1.152368451E1
5.101302355E1,5.037987232E0,-3.925051689E0,1.048147202E1,1.227389921E1
5.103297436E1,1.842757344E0,-4.196694374E0,1.242703342E1,1.324534477E1
5.105292040E1,3.651149869E-1,-3.327820778E0,1.445255470E1,1.483522961E1
