"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.053675116E0,-2.951682091E0,4.329758167E0,-7.977197647E0,9.544365629E0
3.072901054E0,-3.860383511E0,5.147907257E0,-1.279532433E1,1.432214490E1
3.092202356E0,-2.807739258E0,5.431309223E0,-1.544918251E1,1.661504619E1
3.111508189E0,4.441201687E-2,6.527463436E0,-1.560423660E1,1.691454851E1
3.130812356E0,8.141295910E-1,7.853287220E0,-1.163377571E1,1.405993117E1
3.150113658E0,-1.110480309E0,6.458663940E0,-8.885719299E0,1.104099243E1
3.169353866E0,-3.694895804E-1,3.296899319E0,-1.074381733E1,1.124436208E1
3.188646262E0,4.168170929E0,1.332044959E0,-1.314067268E1,1.385010004E1
3.207947564E0,3.031550407E0,1.015960693E0,-9.869065285E0,1.037405049E1
3.227266054E0,-1.766814947E0,1.424865365E0,-6.602841377E0,6.982076383E0
3.246491991E0,-8.798650503E-1,6.045205593E-1,-6.157240868E0,6.249097752E0
3.265793293E0,2.745356798E0,3.260877132E-1,-2.400052547E0,3.661088551E0
3.285128866E0,2.842751741E0,8.660957813E-1,3.489496231E0,4.583442299E0
3.304404127E0,-1.836115837E0,1.797039270E0,5.813230515E0,6.355652643E0
3.323704596E0,-4.198215008E0,2.961355686E0,2.551649094E0,5.736335925E0
3.342944804E0,-1.178252101E0,2.171965122E0,1.108124733E0,2.708071441E0
3.362266939E0,9.648035765E-1,-4.012577534E-1,4.553032875E0,4.671398301E0
3.381569127E0,1.263520479E0,-3.402657747E0,7.290892601E0,8.144426233E0
3.400856106E0,1.326118112E0,-7.051660538E0,6.957312584E0,9.994433650E0
3.420082877E0,-2.427609921E0,-8.499059677E0,9.396411896E0,1.290038224E1
3.439384179E0,-3.013570309E0,-8.232446671E0,1.087401772E1,1.396778599E1
3.458719752E0,9.667503834E-1,-8.219697952E0,8.768585205E0,1.205761698E1
3.477994179E0,1.368056536E0,-5.334738731E0,1.203384781E1,1.323421736E1
3.497295533E0,3.021146059E-1,-4.037150383E0,1.630838776E1,1.680337370E1
3.516535689E0,-3.201656938E-1,-3.916649818E0,1.490677071E1,1.541604569E1
3.535859179E0,-1.075342655E0,-1.849020839E0,1.183609009E1,1.202781229E1
3.555114387E0,1.103208184E0,4.790592194E-1,6.756742477E0,6.862953806E0
3.574448085E0,3.418010473E0,1.472152948E0,3.358936310E-1,3.736690304E0
3.593673814E0,2.878787994E0,9.595092535E-1,-3.612936497E0,4.718197585E0
3.612975116E0,3.846741617E-1,-5.446612835E-2,-5.019603729E0,5.034616407E0
3.632311523E0,-1.203639984E0,-7.824528217E-1,-6.307995796E0,6.469296144E0
3.651553918E0,-1.342615008E0,-1.131302714E0,-5.543124676E0,5.814524234E0
3.670887252E0,-7.273702621E-1,-5.817210078E-1,-5.546501637E0,5.624157469E0
3.690126627E0,-5.397506952E-1,1.328461468E-1,-8.647662163E0,8.665508629E0
3.709448710E0,-6.350939274E-1,4.579834342E-1,-1.181274033E1,1.183866239E1
3.728750012E0,-6.313881278E-1,2.026137859E-1,-1.327396107E1,1.329051337E1
3.748038762E0,4.567146897E-1,-3.264889121E-1,-1.465435219E1,1.466510216E1
3.767278137E0,1.159295440E-1,-7.767066956E-1,-1.364007759E1,1.366266554E1
