"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.365181583E0,9.897118835E0,1.122051682E1,1.424273209E1,2.065692078E1
7.375206583E0,8.876541138E0,8.941206665E0,1.009141479E1,1.614232981E1
7.385230583E0,8.167615356E0,6.346352692E0,7.039561157E0,1.251165674E1
7.395255583E0,7.960296478E0,3.901786194E0,4.708458710E0,1.003792005E1
7.405280583E0,7.240144043E0,1.795516205E0,2.874622192E0,7.994186447E0
7.415304583E0,5.751789093E0,8.885522461E-1,1.411115570E0,5.988643420E0
7.425329583E0,3.972139893E0,2.842588806E-1,6.959028625E-1,4.042645079E0
7.435353583E0,2.569406891E0,-2.856060791E-1,6.159690857E-1,2.657600519E0
7.445378583E0,1.667232971E0,-7.622149658E-1,5.917195129E-1,1.926335749E0
7.455402583E0,8.279283142E-1,-9.324110413E-1,3.830534363E-1,1.304448381E0
7.465427583E0,3.387455750E-1,-8.535250854E-1,-3.876937866E-2,9.191064687E-1
7.475451583E0,8.038284302E-2,-4.529580688E-1,-8.045768738E-1,9.268097752E-1
7.485476583E0,2.282752991E-1,-3.299139404E-1,-1.187779999E0,1.253704170E0
7.495500583E0,3.209326172E-1,-8.981323242E-4,-1.698068848E0,1.728130887E0
7.505525583E0,2.564167786E-1,4.671784973E-1,-2.255509644E0,2.317612794E0
7.515550583E0,2.412982178E-1,7.005432129E-1,-2.757715302E0,2.855517345E0
7.525574583E0,2.318678284E-1,1.028361511E0,-3.181933136E0,3.352012615E0
7.535599583E0,2.212399292E-1,1.597478027E0,-3.223845978E0,3.604728290E0
7.545623583E0,1.167572021E-1,1.925745392E0,-2.927312622E0,3.505893145E0
7.555648583E0,9.924362183E-2,2.055974579E0,-2.141596527E0,2.970406782E0
7.565672583E0,6.298901367E-1,1.907183990E0,-9.171427917E-1,2.207999832E0
7.575697583E0,1.436263275E0,1.504221954E0,-9.445358276E-2,2.081935965E0
7.585722583E0,1.638642426E0,1.706601105E0,4.647834778E-1,2.411153253E0
7.595746583E0,1.414408722E0,2.149829407E0,1.747166748E0,3.110451761E0
7.605771292E0,8.906478882E-1,2.370171204E0,2.528541870E0,3.578336092E0
7.615795292E0,5.764512634E-1,2.166893921E0,2.839595032E0,3.618152190E0
7.625820292E0,7.542814636E-1,1.607956238E0,3.515888672E0,3.939027411E0
7.635844292E0,7.328759766E-1,1.527872772E0,3.460054779E0,3.852723904E0
7.645869292E0,4.851411438E-1,1.528321838E0,3.318149872E0,3.685274500E0
7.655893292E0,5.029541016E-2,1.443298645E0,3.074456635E0,3.396752008E0
7.665918292E0,-3.504212952E-1,1.480122070E0,2.526296539E0,2.948852426E0
7.675943292E0,-5.334906006E-1,1.408570862E0,2.331401825E0,2.775629399E0
7.685967292E0,-5.560935974E-1,1.156944122E0,2.063459015E0,2.430148740E0
7.695992292E0,-5.337899780E-1,1.357527008E0,8.430468750E-1,1.684796531E0
7.706016292E0,-1.812730408E-1,1.876198425E0,1.125509491E0,2.195393373E0
7.716041292E0,-2.478845215E-1,2.206262054E0,1.288370819E0,2.566892743E0
7.726065292E0,-2.404000854E-1,2.284698944E0,6.629713440E-1,2.391060951E0
7.736090292E0,1.004411316E-1,2.445314941E0,3.023712158E-1,2.465984983E0
7.746114292E0,1.853146362E-1,2.779420166E0,6.885681152E-2,2.786442039E0
7.756139292E0,-6.451583862E-2,3.014880524E0,-2.921923828E-1,3.029693591E0
7.766164292E0,6.601272583E-2,3.123404846E0,-5.478607178E-1,3.171776612E0
7.776188292E0,5.120851135E-1,3.320694580E0,-3.541635132E-1,3.378561151E0
7.786213292E0,9.108558655E-1,3.701203308E0,1.125659180E-1,3.813297185E0
7.796237292E0,9.407936096E-1,3.736230469E0,2.909948730E-1,3.863830838E0
7.806262292E0,7.512876892E-1,3.469934235E0,3.912863159E-1,3.571831710E0
7.816286292E0,5.876779175E-1,3.272494812E0,6.529421997E-1,3.388350800E0
7.826311292E0,6.032455444E-1,3.296445007E0,1.432521057E0,3.644526232E0
7.836335292E0,6.490502930E-1,3.599115601E0,2.055675201E0,4.195318811E0
7.846360292E0,9.641450500E-1,3.974085846E0,2.270029449E0,4.677175183E0
7.856385292E0,1.299447784E0,4.422403564E0,2.966381378E0,5.481389998E0
7.866409292E0,1.351988525E0,5.338947601E0,3.613336029E0,6.586989580E0
7.876434292E0,1.354682922E0,6.756499786E0,4.365521851E0,8.157403767E0
7.886458292E0,1.370400238E0,8.630303192E0,6.278244324E0,1.075994804E1
7.896483292E0,1.198707275E0,1.107756409E1,1.072654404E1,1.546635291E1
7.906507292E0,2.192640381E0,1.394874344E1,1.772434204E1,2.266114331E1
7.916532292E0,4.668342133E0,1.500943771E1,2.540217590E1,2.987218069E1
7.926556292E0,7.913892975E0,1.411564636E1,2.990615982E1,3.400381698E1
7.936581292E0,1.117471207E1,1.415920578E1,3.192381409E1,3.666724975E1
7.946606292E0,1.400727173E1,1.424123520E1,3.152698929E1,3.732247975E1
7.956630292E0,1.597253494E1,1.366613113E1,2.818354202E1,3.515959405E1
7.966655292E0,1.608405304E1,1.413286057E1,2.499532196E1,3.291201346E1
7.976679292E0,1.571402252E1,1.398302216E1,2.398028275E1,3.189842273E1
7.986704292E0,1.505643997E1,1.284763321E1,2.360007339E1,3.080132348E1
7.996728292E0,1.288864792E1,1.181388290E1,2.138048904E1,2.761902218E1
8.006753292E0,9.932894440E0,1.075678116E1,1.754845779E1,2.285430165E1
8.016777292E0,7.309599609E0,9.793234863E0,1.351853806E1,1.822329736E1
8.026802292E0,5.160368958E0,8.957073669E0,1.014530273E1,1.448398233E1
8.036827292E0,3.557352448E0,8.114176483E0,7.751480713E0,1.177200364E1
8.046851292E0,2.389780426E0,7.461683350E0,6.371650085E0,1.009879665E1
8.056876292E0,1.737436981E0,6.753206635E0,5.712121582E0,9.014034617E0
8.066900292E0,1.144220581E0,6.395001526E0,4.746329956E0,8.045677927E0
8.076925292E0,7.819738770E-1,6.021228790E0,4.249962158E0,7.411400518E0
8.086949292E0,5.450166321E-1,5.732628937E0,3.980672150E0,7.000416303E0
8.096974292E0,5.143304443E-1,5.489534454E0,3.644171906E0,6.609047829E0
8.106998292E0,8.295748901E-1,5.001249847E0,3.412902832E0,6.111350119E0
8.117023292E0,1.267414398E0,4.696184235E0,2.754422150E0,5.589930858E0
8.127048292E0,1.506766663E0,4.889582062E0,2.090253296E0,5.526980854E0
8.137072292E0,1.338516541E0,5.038073273E0,1.964365082E0,5.570685685E0
8.147097292E0,1.086740112E0,4.860243073E0,1.745819550E0,5.277390709E0
8.157121292E0,8.262817383E-1,4.609813843E0,1.947599945E0,5.072107128E0
8.167146292E0,7.816744995E-1,4.183051300E0,2.566263428E0,4.969370300E0
8.177170292E0,7.117698669E-1,3.824846191E0,2.263592834E0,4.501101782E0
8.187195292E0,4.334985352E-1,3.529510345E0,2.540367279E0,4.370220838E0
8.197219292E0,1.927990723E-1,3.475023651E0,3.058739319E0,4.633448724E0
8.207244292E0,5.897735596E-2,3.453468475E0,3.087629242E0,4.632858424E0
8.217269292E0,4.715194702E-2,3.461551666E0,3.641627197E0,5.024540963E0
8.227293292E0,-2.007325745E-1,3.885769501E0,4.614753571E0,6.036178319E0
8.237318292E0,-6.213578796E-1,4.382586365E0,5.611979828E0,7.147549681E0
8.247342292E0,-8.334667969E-1,4.719835052E0,6.654711456E0,8.201017887E0
8.257367292E0,-7.331753540E-1,5.342839508E0,7.977660370E0,9.629462347E0
8.267391292E0,-2.163002014E-1,6.067931671E0,1.043480072E1,1.207276466E1
8.277416292E0,4.656816101E-1,6.704707489E0,1.267923340E1,1.435036311E1
8.287441292E0,1.072369995E0,7.075486450E0,1.406909317E1,1.578454524E1
8.297465292E0,1.740879822E0,7.302713928E0,1.501228180E1,1.678478174E1
8.307490292E0,2.704126740E0,7.543263702E0,1.537228317E1,1.733551899E1
8.317514292E0,3.888164520E0,7.625742188E0,1.491648102E1,1.719799910E1
8.327539292E0,5.004842377E0,7.329059143E0,1.380144974E1,1.640864315E1
8.337563292E0,5.903723145E0,6.866221619E0,1.267429367E1,1.557679898E1
8.347588292E0,6.359076233E0,6.747817841E0,1.163560364E1,1.487811037E1
8.357612292E0,6.262826385E0,6.776109009E0,1.061023590E1,1.406114339E1
8.367637292E0,5.498366089E0,6.766079865E0,9.869276733E0,1.316869354E1
8.377662292E0,4.764292603E0,6.437363434E0,9.303303680E0,1.227556888E1
8.387686292E0,4.194876709E0,6.112089844E0,8.985514526E0,1.164878123E1
8.397711292E0,3.490890656E0,5.971831512E0,8.279732208E0,1.078902473E1
8.407735292E0,2.777025146E0,5.767207031E0,7.567363586E0,9.911485119E0
8.417760292E0,2.193837891E0,5.612279205E0,7.051985321E0,9.275834169E0
8.427784292E0,1.904040527E0,5.364394684E0,6.455176392E0,8.606474476E0
8.437809292E0,1.741328888E0,5.055886230E0,5.693709869E0,7.811052679E0
8.447833292E0,1.479673004E0,4.900509338E0,5.038222961E0,7.182486657E0
8.457858292E0,1.372346191E0,4.891078949E0,4.834197235E0,7.012520963E0
8.467883292E0,1.353036346E0,4.941973114E0,4.805157623E0,7.024481860E0
8.477907292E0,1.452729034E0,4.786296844E0,4.853956146E0,6.969931807E0
8.487932292E0,1.701811066E0,4.603227539E0,5.001249847E0,7.007022529E0
8.497956292E0,2.189197540E0,4.571194153E0,5.063520355E0,7.164331109E0
8.507981292E0,2.700683899E0,4.744833069E0,5.037474518E0,7.428545207E0
8.518005292E0,3.073408813E0,4.945266266E0,4.824018402E0,7.561260062E0
8.528030292E0,3.439846802E0,4.988376617E0,4.258943481E0,7.406419302E0
8.538055292E0,3.644620972E0,5.126838684E0,3.923041992E0,7.413365996E0
8.548079292E0,3.718417511E0,5.300178223E0,3.989503784E0,7.604910152E0
8.558104292E0,3.782933350E0,5.359155579E0,4.233197021E0,7.807117923E0
8.568128292E0,4.040547638E0,5.425617371E0,4.725223846E0,8.251732513E0
8.578153292E0,4.226910095E0,5.657634888E0,5.443280640E0,8.916552338E0
8.588177292E0,4.371359711E0,5.936504974E0,6.031856689E0,9.525448659E0
8.598202292E0,5.013524323E0,6.290069733E0,6.945107574E0,1.062708439E1
8.608222417E0,5.665568390E0,6.560557251E0,7.968529358E0,1.177442299E1
8.618247417E0,5.858966217E0,6.941664734E0,8.294551392E0,1.230096651E1
8.628272417E0,5.943839722E0,7.486232300E0,8.302185516E0,1.266093160E1
8.638296417E0,6.006409607E0,7.767497406E0,8.296647034E0,1.285477827E1
8.648321417E0,5.832171936E0,7.768994293E0,8.205037537E0,1.271590118E1
8.658345417E0,5.577102356E0,7.934400330E0,8.263266449E0,1.274128532E1
8.668370417E0,5.346731415E0,8.351433105E0,8.550070038E0,1.309342084E1
8.678394417E0,5.474116516E0,8.600066071E0,8.873098297E0,1.351513823E1
8.688419417E0,5.858666840E0,8.789571991E0,8.908873901E0,1.381841478E1
8.698443417E0,6.214776306E0,8.858728180E0,9.147028656E0,1.416928519E1
8.708468417E0,5.853278046E0,9.038354645E0,9.332343292E0,1.424939823E1
8.718493417E0,5.753735046E0,8.545579376E0,1.013856674E1,1.445416651E1
8.728517417E0,5.328619080E0,8.135132904E0,1.099643280E1,1.467978552E1
8.738542417E0,4.646188202E0,7.757468262E0,1.125284958E1,1.443578894E1
8.748566417E0,4.137096863E0,7.351362762E0,1.151585266E1,1.427490691E1
8.758591417E0,3.826193390E0,7.021149445E0,1.137095398E1,1.390089529E1
8.768615417E0,3.567082214E0,6.696324921E0,1.069855225E1,1.311578679E1
8.778640417E0,3.466042328E0,6.312223663E0,9.763746185E0,1.213212086E1
8.788664417E0,3.442840576E0,5.826483765E0,8.923693085E0,1.119970368E1
8.798689417E0,3.188818817E0,5.477858734E0,8.284073181E0,1.043078953E1
8.808714417E0,2.824326782E0,5.218148804E0,7.434290314E0,9.511812192E0
8.818738417E0,2.502196655E0,4.872667236E0,6.720873871E0,8.670295248E0
8.828763417E0,2.354603577E0,4.644092560E0,6.337820435E0,8.202421689E0
8.838787417E0,2.417023773E0,4.499942322E0,6.059249725E0,7.925023158E0
8.848812417E0,2.496059418E0,4.340523834E0,5.800288239E0,7.662493290E0
8.858836417E0,2.375260620E0,4.300856323E0,5.483995972E0,7.362977655E0
8.868861417E0,2.017953644E0,4.292473755E0,5.390590210E0,7.180245863E0
8.878886417E0,1.747615814E0,4.188140717E0,5.364993439E0,7.026936622E0
8.888910417E0,1.883682861E0,3.904779968E0,5.485941925E0,6.992218999E0
8.898935417E0,2.438878326E0,3.622017975E0,5.783822479E0,7.247050722E0
8.908959417E0,2.722987518E0,3.494333496E0,6.072272644E0,7.516483398E0
8.918984417E0,2.207309875E0,3.621868286E0,6.457272034E0,7.725704426E0
8.929008417E0,1.515149231E0,3.759432220E0,6.747967529E0,7.871726214E0
8.939033417E0,1.265169067E0,3.586691437E0,6.779102783E0,7.773110238E0
8.949057417E0,1.259181519E0,3.247796173E0,6.726711731E0,7.575115101E0
8.959082417E0,1.356179810E0,3.090623016E0,6.343807983E0,7.185754938E0
8.969107417E0,1.705852661E0,3.035387878E0,5.993087311E0,6.931133269E0
8.979131417E0,1.970801697E0,3.036435699E0,5.420228577E0,6.517889145E0
8.989156417E0,2.151026917E0,3.228336639E0,4.925207977E0,6.269509381E0
8.999180417E0,2.002685394E0,3.603007507E0,5.135071564E0,6.584935220E0
9.009205417E0,1.526974640E0,4.064497833E0,5.585185547E0,7.074326242E0
9.019229417E0,9.951306152E-1,4.892575836E0,6.059399414E0,7.851363226E0
9.029254417E0,6.816824341E-1,5.044659576E0,6.267317047E0,8.074190000E0
9.039278417E0,8.273295593E-1,4.236340485E0,6.887776794E0,8.128500727E0
9.049303417E0,1.237776031E0,4.540507965E0,8.650062103E0,9.847429943E0
9.059328417E0,4.586462402E-1,5.148693237E0,9.325457611E0,1.066224920E1
9.069352417E0,-2.874023438E-2,5.782325592E0,8.349337463E0,1.015615830E1
9.079377417E0,2.570155334E-1,6.310427399E0,9.041947174E0,1.102925018E1
9.089401417E0,4.549040222E-1,6.157146149E0,9.368118896E0,1.121958279E1
9.099426417E0,4.264631653E-1,5.781427460E0,9.205257568E0,1.087858176E1
9.109450417E0,7.872129822E-1,5.657485199E0,9.168733521E0,1.080243109E1
9.119475417E0,9.859996033E-1,5.849086761E0,8.514144745E0,1.037664068E1
9.129500417E0,4.137396240E-1,6.016738129E0,8.389004974E0,1.033187895E1
9.139524417E0,-2.426454163E-1,6.083798676E0,8.313861237E0,1.030493919E1
9.149549417E0,-6.599775696E-1,6.380481720E0,8.172854462E0,1.038949794E1
9.159573417E0,-8.286767578E-1,6.561006317E0,8.038883057E0,1.040947404E1
9.169598417E0,-8.113128662E-1,6.454577637E0,7.795489197E0,1.015329763E1
9.179622417E0,-7.812254333E-1,6.257736969E0,7.542066193E0,9.831192583E0
9.189647417E0,-7.104226685E-1,6.307134247E0,7.503446503E0,9.827835580E0
9.199671417E0,-4.936734009E-1,6.352489929E0,7.749534760E0,1.003260339E1
9.209696417E0,-1.188528442E-1,6.042334900E0,8.357270966E0,1.031348220E1
9.219721417E0,3.408412170E-1,5.528154144E0,8.578361206E0,1.021102061E1
9.229745417E0,5.459147644E-1,5.123096466E0,8.357570343E0,9.817999917E0
9.239770417E0,2.911445618E-1,5.189857635E0,8.049361267E0,9.581837206E0
9.249794417E0,2.185455322E-2,5.747148743E0,7.613467712E0,9.539134494E0
9.259819417E0,-2.154020691E-1,6.298003235E0,7.235952759E0,9.595324649E0
9.269843417E0,-4.007167053E-1,6.625522156E0,6.981481934E0,9.633234540E0
9.279868417E0,-5.164260864E-1,6.763984222E0,7.187303925E0,9.883092440E0
9.289892417E0,-4.270619202E-1,6.691983948E0,7.867938538E0,1.033776997E1
9.299917417E0,-1.380130005E-1,6.360722809E0,8.603209534E0,1.070014283E1
9.309942417E0,1.234931946E-1,5.990392914E0,9.314829712E0,1.107547337E1
9.319966417E0,2.874023438E-1,5.624403992E0,9.857301636E0,1.135266118E1
9.329991417E0,3.400927734E-1,5.330115967E0,1.021116577E1,1.152361513E1
9.340015417E0,4.188290405E-1,5.124743042E0,1.031834290E1,1.152851288E1
9.350040417E0,5.056484985E-1,4.814138947E0,9.987381134E0,1.109862136E1
9.360064417E0,5.388793945E-1,4.513114929E0,9.101074219E0,1.017291253E1
9.370089417E0,4.288581848E-1,4.592150574E0,8.255632324E0,9.456597237E0
9.380114417E0,-8.831634521E-3,5.053790588E0,7.732769623E0,9.237781300E0
9.390138417E0,-5.366340637E-1,5.591322784E0,7.428901520E0,9.313401333E0
9.400163417E0,-8.663983154E-1,5.813011780E0,7.564818878E0,9.579573929E0
9.410187417E0,-8.735833740E-1,5.704786835E0,7.615563354E0,9.555341226E0
9.420212417E0,-5.417234802E-1,5.292993164E0,7.506889343E0,9.201229732E0
9.430236417E0,-3.367996216E-2,4.772525482E0,7.874524841E0,9.207946313E0
9.440261417E0,5.054988098E-1,4.381688232E0,8.549770660E0,9.620462523E0
9.450285417E0,7.339237976E-1,3.992796936E0,8.939111023E0,9.817778638E0
9.460310417E0,7.908055115E-1,3.697161713E0,8.650361481E0,9.440504851E0
9.470335417E0,6.798861694E-1,3.602259064E0,8.335416412E0,9.105914690E0
9.480359417E0,3.525169373E-1,3.722309418E0,7.863597565E0,8.707239646E0
9.490384417E0,1.035845947E-1,3.912713470E0,6.943011932E0,7.970286768E0
9.500408417E0,-1.047821045E-3,3.986959076E0,6.704408112E0,7.800316141E0
9.510433417E0,2.052232361E-1,3.967798920E0,7.243586884E0,8.261664226E0
9.520457417E0,6.882687378E-1,3.763623505E0,7.240742798E0,8.189440274E0
9.530482417E0,9.759704590E-1,3.443888397E0,7.458090820E0,8.272605654E0
9.540506417E0,1.307530975E0,3.059936829E0,7.516619110E0,8.220244126E0
9.550531417E0,1.273701324E0,2.819087677E0,8.066575470E0,8.639398718E0
9.560556417E0,4.646337891E-1,3.116219788E0,8.963809662E0,9.501399580E0
9.570580417E0,-5.927673340E-1,4.007167053E0,8.863518219E0,9.745291998E0
9.580605417E0,-1.109492798E0,4.531676331E0,8.457861786E0,9.659321437E0
9.590629417E0,-1.252595215E0,4.300706635E0,7.916287994E0,9.095751093E0
9.600654417E0,-1.180594940E0,4.108656006E0,7.276817780E0,8.439605179E0
9.610678417E0,-1.045276337E0,4.194128265E0,6.687792664E0,7.963032415E0
9.620703417E0,-9.481283569E-1,4.179009705E0,6.568790131E0,7.842963297E0
9.630728417E0,-7.568261719E-1,4.109853516E0,6.739734650E0,7.930176853E0
9.640752417E0,-3.947291565E-1,4.018393707E0,7.196285248E0,8.251655619E0
9.650777417E0,2.582130432E-1,3.750450897E0,7.225923615E0,8.145337807E0
9.660801417E0,1.043330383E0,3.160377960E0,6.805298309E0,7.575527191E0
9.670826417E0,1.624721375E0,2.680924988E0,6.674769745E0,7.374254503E0
9.680850417E0,1.892364807E0,2.786006470E0,6.601721649E0,7.411181103E0
9.690875417E0,1.962119751E0,3.087030487E0,6.721921692E0,7.652705559E0
9.700899417E0,1.783840485E0,3.322790222E0,7.020550690E0,7.969388541E0
9.710924417E0,1.634002075E0,3.491040344E0,7.227719879E0,8.191291725E0
9.720949417E0,1.852248230E0,3.393892365E0,7.586673431E0,8.515100859E0
9.730973417E0,2.127376099E0,3.199297028E0,7.901768188E0,8.786305881E0
9.740998417E0,2.205513611E0,2.919977875E0,7.996820526E0,8.794299267E0
9.751022417E0,1.706301727E0,2.871628418E0,9.084907837E0,9.679528179E0
9.761047417E0,1.465751953E0,3.018922119E0,1.061472656E1,1.113259806E1
9.771071417E0,2.146835632E0,3.094215546E0,1.140538239E1,1.201107074E1
9.781096417E0,3.425776062E0,3.257226562E0,1.198497711E1,1.288352215E1
9.791121417E0,4.766837311E0,3.699107666E0,1.150627258E1,1.299232251E1
9.801145417E0,5.670508118E0,3.848497009E0,1.069840256E1,1.270517252E1
9.811170417E0,5.973927155E0,3.675157471E0,1.021625519E1,1.239219344E1
9.821194417E0,5.695206757E0,3.495381317E0,9.416468353E0,1.154655562E1
9.831219417E0,5.648204498E0,3.462449799E0,1.022972717E1,1.218762039E1
9.841243417E0,5.697901154E0,3.801644440E0,1.087952591E1,1.285623047E1
9.851268417E0,5.037025452E0,4.022135925E0,1.194635742E1,1.357441190E1
9.861292417E0,4.633913727E0,3.814068604E0,1.237371872E1,1.375242490E1
9.871317417E0,4.584666138E0,3.523822174E0,1.137604340E1,1.276130282E1
9.881342417E0,4.459975433E0,3.332819366E0,1.005563919E1,1.149412656E1
9.891366417E0,4.297114105E0,3.410058746E0,9.859996033E0,1.128331565E1
9.901391417E0,4.142335968E0,3.821702728E0,9.148824921E0,1.074548075E1
9.911415417E0,3.406017151E0,4.735252991E0,7.646997986E0,9.617699928E0
9.921440417E0,2.522105255E0,5.794300690E0,5.604196014E0,8.446416303E0
9.931464417E0,1.548080750E0,6.768624573E0,3.803590393E0,7.916952222E0
9.941489417E0,5.059478760E-1,7.722141724E0,2.077380066E0,8.012675208E0
9.951514417E0,-2.155517578E-2,8.187523956E0,1.442550201E0,8.313661302E0
9.961538417E0,-1.606159973E-1,8.037535858E0,1.663790131E0,8.209505330E0
9.971563417E0,-7.993377686E-2,7.697592773E0,1.696571960E0,7.882745736E0
9.981587417E0,3.924838257E-1,7.582332458E0,1.896406403E0,7.825737429E0
9.991612417E0,1.188977509E0,7.319029999E0,2.377655640E0,7.786855205E0
1.000163642E1,1.882635040E0,7.002737732E0,3.599564667E0,8.095647981E0
1.001166142E1,2.436333618E0,7.188202057E0,4.736450500E0,8.946503991E0
1.002168542E1,3.128344574E0,7.310946808E0,4.728516998E0,9.251775830E0
1.003171042E1,3.523373108E0,7.255561981E0,4.276756439E0,9.129511672E0
1.004173542E1,3.644171906E0,7.403604126E0,3.744912415E0,9.061882361E0
1.005175942E1,4.002227325E0,7.591164093E0,3.865112457E0,9.411837767E0
1.006178442E1,4.633464661E0,7.396868134E0,4.641996918E0,9.885888343E0
1.007180842E1,5.397924957E0,7.014862518E0,5.127587128E0,1.022927367E1
1.008183342E1,6.068081360E0,6.664890289E0,5.051694946E0,1.033256966E1
1.009185742E1,6.221362610E0,6.326444092E0,5.611231384E0,1.049834107E1
1.010188242E1,6.452332306E0,6.274053040E0,6.891968079E0,1.133558811E1
1.011190742E1,6.990313568E0,6.618786163E0,8.619974670E0,1.292194944E1
1.012193142E1,8.043523407E0,6.690187683E0,1.248538651E1,1.628931417E1
1.013195642E1,9.841434631E0,6.572682037E0,1.877665375E1,2.219497039E1
1.014198042E1,1.263627274E1,6.630461884E0,2.646915710E1,3.007082791E1
1.015200542E1,1.538680298E1,6.615642700E0,3.211571503E1,3.622070659E1
1.016202942E1,1.669837555E1,7.136709137E0,3.478107239E1,3.923635253E1
1.017205442E1,1.776400955E1,8.105195160E0,3.451432709E1,3.965467183E1
1.018207842E1,1.984767654E1,7.245532837E0,3.187471619E1,3.824167285E1
1.019210342E1,2.129441803E1,6.242768097E0,2.829880234E1,3.596173809E1
1.020212842E1,2.061453186E1,6.349346466E0,2.348690872E1,3.188899506E1
1.021215242E1,1.816742065E1,7.100933533E0,1.796908310E1,2.652105537E1
1.022217742E1,1.498354156E1,7.870483246E0,1.289538391E1,2.127773368E1
1.023220142E1,1.202239929E1,8.360863495E0,9.622589722E0,1.752245291E1
1.024222642E1,1.007479935E1,9.141190796E0,7.552245026E0,1.555954228E1
1.025225042E1,9.834099884E0,1.003573059E1,4.453688507E0,1.473976765E1
1.026227542E1,9.905950470E0,1.046683411E1,1.279988251E0,1.446792455E1
1.027229942E1,9.136849823E0,1.019619690E1,-4.640350342E-3,1.369103639E1
1.028232442E1,8.150700531E0,9.209598541E0,3.900888062E-1,1.230458426E1
1.029234942E1,6.756499786E0,8.264913025E0,1.199755096E0,1.074236887E1
1.030237342E1,5.211861877E0,6.980434113E0,1.535806274E0,8.845827578E0
1.031239842E1,3.659739532E0,5.713917847E0,1.578766937E0,6.966710533E0
1.032242242E1,2.140399017E0,4.850513306E0,1.065334625E0,5.407746772E0
1.033244742E1,7.679031372E-1,4.080664215E0,1.526824951E-1,4.155094176E0
1.034247142E1,-1.630110168E-1,3.439547424E0,-9.340576172E-1,3.567845668E0
1.035249642E1,-2.168989563E-1,2.634222107E0,-1.494791565E0,3.036539657E0
1.036252142E1,1.746867371E-1,1.795366516E0,-1.466949463E0,2.325037013E0
1.037254542E1,6.376739502E-1,1.202000427E0,-1.424886932E0,1.970212137E0
1.038257042E1,8.572673035E-1,9.958790588E-1,-1.635498962E0,2.097984553E0
1.039259442E1,8.318202209E-1,1.019230499E0,-1.686692505E0,2.139085622E0
1.040261942E1,6.893165588E-1,1.202449493E0,-1.626068573E0,2.136619083E0
1.041264342E1,4.589456177E-1,1.301693115E0,-1.608255615E0,2.119321158E0
1.042266842E1,2.154020691E-1,1.369202728E0,-1.639091492E0,2.146563552E0
1.043269242E1,-2.263293457E-1,1.502874756E0,-1.291214905E0,1.994265137E0
1.044271742E1,-5.275030518E-1,1.768871613E0,-6.343807983E-1,1.951821008E0
1.045274242E1,-7.054829407E-1,1.847009125E0,2.299218750E-1,1.990480584E0
1.046276642E1,-6.126759338E-1,1.829495544E0,1.055604858E0,2.199256093E0
1.047279142E1,-3.207829285E-1,1.898052979E0,1.333427124E0,2.341694833E0
1.048281542E1,-4.849914551E-2,1.710343323E0,1.121767273E0,2.045968784E0
1.049284042E1,3.637435913E-2,1.439855804E0,7.782316589E-1,1.637117084E0
1.050286442E1,1.990859985E-2,1.266516266E0,3.941304016E-1,1.326574000E0
1.051288942E1,-6.286926270E-2,1.180744629E0,-1.621128845E-1,1.193478534E0
1.052291442E1,-2.704875183E-1,9.651928711E-1,-5.502557373E-1,1.143478094E0
1.053293842E1,-5.198689270E-1,7.738906860E-1,-4.249662781E-1,1.024581296E0
1.054296342E1,-4.179309082E-1,6.587800598E-1,-9.580078125E-3,7.802238071E-1
1.055298742E1,2.993774414E-2,4.834945679E-1,3.171903992E-1,5.790276462E-1
1.056301242E1,1.395098877E-1,5.104385376E-1,2.730322266E-1,5.954469802E-1
1.057303642E1,9.939331055E-2,5.345384216E-1,1.580712891E-1,5.662127575E-1
1.058306142E1,-7.963439941E-2,5.183720398E-1,-2.335144043E-2,5.249728555E-1
1.059308642E1,-2.499801636E-1,6.752458191E-1,-3.411405945E-1,7.967583721E-1
1.060311042E1,-2.390528870E-1,8.824150085E-1,-7.453001404E-1,1.179523136E0
1.061313558E1,-1.248403931E-1,1.011296997E0,-9.819580078E-1,1.415114225E0
1.062315958E1,-3.457809448E-2,1.158291321E0,-1.190474396E0,1.661343949E0
1.063318458E1,2.709365845E-2,1.252295837E0,-1.171314240E0,1.714921566E0
1.064320858E1,2.004331970E-1,1.236728210E0,-1.139430542E0,1.693508811E0
1.065323358E1,4.932243347E-1,1.159039764E0,-1.261875916E0,1.782967820E0
1.066325758E1,5.810916138E-1,1.260379028E0,-1.127605133E0,1.788215897E0
1.067328258E1,5.063969421E-1,1.579066315E0,-9.871971130E-1,1.929882491E0
1.068330758E1,4.911286926E-1,2.017354889E0,-6.557862854E-1,2.177380029E0
1.069333158E1,6.709048462E-1,2.467768250E0,4.019142151E-1,2.588731056E0
1.070335658E1,1.203048248E0,3.069516907E0,1.710642700E0,3.714237146E0
1.071338058E1,2.813848572E0,3.417692871E0,3.499273224E0,5.642985153E0
1.072340558E1,4.322112122E0,3.941753082E0,6.468498688E0,8.721212406E0
1.073342958E1,5.714366913E0,6.516848145E0,8.777447205E0,1.233559396E1
1.074345458E1,7.691305847E0,1.032433044E1,1.043764481E1,1.657384729E1
1.075347858E1,9.849667511E0,1.322829163E1,1.413465683E1,2.172077745E1
