"time","x","y","z","abs"
3.843960381E0,1.138773918E0,1.133901978E1,9.705400467E-1,1.143731277E1
3.848950485E0,8.771445751E-1,1.121092892E1,1.249468446E0,1.131439266E1
3.853940589E0,6.558264494E-1,1.110420990E1,9.348809719E-1,1.116277691E1
3.858930693E0,5.932224393E-1,1.093011856E1,7.588076591E-2,1.094646804E1
3.863920797E0,6.037363410E-2,1.055971527E1,1.622437358E0,1.068379776E1
3.868910902E0,-4.601339996E-1,1.011550617E1,2.985461473E0,1.055690147E1
3.873901006E0,-6.565462351E-1,9.784431458E0,4.511791706E0,1.079455494E1
3.878891110E0,-1.597403288E-1,9.494447708E0,5.630448341E0,1.103956533E1
3.883881214E0,9.915478826E-1,8.747383118E0,6.928401947E0,1.120279573E1
3.888871370E0,1.340701461E0,6.736511707E0,8.244894028E0,1.073109258E1
3.893861527E0,-6.879236698E-1,3.445428371E0,8.374719620E0,9.081857979E0
3.898851683E0,-3.948899269E0,-7.550449371E-1,7.640237331E0,8.633488563E0
3.903841839E0,-7.302858829E0,-5.439729691E0,7.742308617E0,1.195264610E1
3.908831995E0,-1.129292965E1,-1.102062130E1,8.347648621E0,1.785126302E1
3.913822152E0,-1.725353241E1,-1.963140869E1,9.723025322E0,2.788572770E1
3.918812308E0,-2.438848114E1,-3.217272949E1,1.043037987E1,4.169742629E1
3.923802464E0,-2.926884079E1,-4.578710938E1,8.641656876E0,5.502547283E1
3.928792620E0,-2.911731148E1,-5.645665741E1,5.692404747E0,6.377754672E1
3.933782777E0,-1.907524681E1,-5.923084259E1,4.112215519E0,6.236239309E1
3.938772933E0,2.626578808E0,-5.022186279E1,3.748328209E0,5.042999487E1
3.943763089E0,1.962248230E1,-3.886074066E1,5.187373638E0,4.384185012E1
3.948753245E0,2.438156891E1,-3.285124969E1,7.152402878E0,4.153098092E1
3.953743402E0,2.572200966E1,-2.832226562E1,3.753549337E0,3.844296611E1
3.958733558E0,2.421379471E1,-2.348621178E1,-9.557693005E-1,3.374645897E1
3.963723714E0,2.098645973E1,-1.997449303E1,-5.213569164E0,2.943795453E1
3.968713870E0,1.657166481E1,-1.682820320E1,-7.664146423E0,2.483037732E1
3.973704027E0,1.152421474E1,-1.375973225E1,-7.834966660E0,1.958378052E1
3.978694183E0,6.242378235E0,-1.123285389E1,-6.575805664E0,1.443556416E1
