"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.609452686E0,2.578964806E1,-1.120391130E0,1.448053455E1,2.959809291E1
2.629401295E0,2.437799835E1,-8.666940689E0,1.111777306E1,2.816038960E1
2.649349334E0,1.928846741E1,-6.978524208E0,1.170579910E0,2.054543824E1
2.669278656E0,1.230421162E1,-4.593658924E0,-5.048451424E-1,1.314344682E1
2.689227875E0,3.220461845E0,-2.937712193E0,6.368670464E-1,4.405352092E0
2.709178193E0,-2.297456264E0,-9.493937492E-1,1.113204002E0,2.723761540E0
2.729142386E0,-4.320643425E0,-7.638850212E-1,2.338640690E0,4.971993585E0
2.749092623E0,-2.388332367E0,4.064249992E-1,1.469428778E0,2.833466730E0
2.769041028E0,-2.671132088E-1,1.886273384E0,-5.685887337E-1,1.988132263E0
2.788987887E0,-3.009626865E0,9.582867622E-1,-2.676414490E0,4.139971245E0
2.808938327E0,-6.591469765E0,-1.596503258E-1,-3.393509388E0,7.415447920E0
2.828886773E0,-8.585879326E0,-1.041311741E0,-2.172792673E0,8.917549099E0
2.848835504E0,-9.082642555E0,-1.569224358E0,-9.003064632E-1,9.261069733E0
2.868765396E0,-8.071642876E0,-1.581902504E0,-1.364064932E0,8.337536050E0
2.888732681E0,-6.913659096E0,-1.101612806E0,-2.989199638E0,7.612328641E0
2.908681290E0,-7.418603897E0,-1.333263397E0,-4.434009075E0,8.744924902E0
2.928629940E0,-9.662879944E0,-2.541377306E0,-5.181330681E0,1.125504487E1
2.948601335E0,-1.248577309E1,-3.947397947E0,-6.825264931E0,1.476687921E1
2.968508318E0,-1.075856400E1,-2.969177246E0,-4.895219326E0,1.218711964E1
2.988473651E0,-6.848182678E0,-1.544023514E0,-1.747734308E0,7.234375565E0
3.008424416E0,-4.450725555E0,-6.946918964E-1,-9.955216646E-1,4.613308811E0
3.028373269E0,-5.429490089E0,-1.351292610E0,-2.697673798E0,6.211505314E0
3.048320006E0,-5.683730125E0,-2.047434807E0,-2.798213005E0,6.657835493E0
3.068270609E0,-3.319628716E0,-1.214949846E0,2.200582027E-1,3.541816420E0
3.088218567E0,9.481811523E-1,-2.348475456E-1,2.281411886E0,2.481741538E0
3.108165508E0,5.811951637E0,-8.215904236E-4,2.351361752E0,6.269584085E0
3.128115825E0,1.034811687E1,-1.509590149E-1,5.258507729E0,1.160854061E1
3.148064597E0,1.136757469E1,3.150913715E-1,9.122680664E0,1.457890049E1
3.168013084E0,9.950313568E0,6.510510445E-1,1.007774734E1,1.417722114E1
3.187961856E0,7.486379623E0,7.266073227E-1,7.163563251E0,1.038703406E1
3.207910790E0,5.382908344E0,1.019192219E0,2.995171070E0,6.243837343E0
3.227859440E0,4.203361034E0,2.106134176E0,1.120492458E0,4.833171682E0
3.247788721E0,3.367581367E0,2.258022070E0,1.622165680E0,4.367000049E0
3.267756088E0,1.578897476E0,1.199041128E0,1.539993763E0,2.510417825E0
3.287705185E0,-7.212772369E-1,-2.580647469E-1,-2.644414902E-1,8.104119741E-1
3.307652003E0,-1.916799545E0,-1.314835548E0,-2.868347645E0,3.691927847E0
3.327583482E0,-1.629680634E0,-1.944887519E0,-4.762300491E0,5.396105299E0
3.347543728E0,-1.082071781E0,-1.712011576E0,-4.560808182E0,4.990273965E0
3.367480537E0,-1.196867943E0,-1.550943255E0,-3.621976852E0,4.117843389E0
3.387429186E0,-2.892207146E0,-3.764853001E0,-3.263104439E0,5.760801235E0
3.407378283E0,-3.870744228E0,-3.610523224E0,-4.038612843E0,6.657997636E0
3.427346017E0,-3.248090267E0,-4.006155968E0,-4.946429253E0,7.146085528E0
3.447293690E0,-5.677967072E-1,-3.741127491E0,-4.258762360E0,5.696971550E0
3.467242054E0,1.376760483E0,-3.394884586E0,-3.260393381E0,4.904169224E0
3.487190663E0,5.078992844E-1,-4.608219147E0,-3.003015757E0,5.523744113E0
3.507124258E0,1.356166840E0,-4.849900246E0,-1.677066803E0,5.307850219E0
3.527057364E0,3.798097610E0,-3.503900051E0,-1.910138130E0,5.509218520E0
3.547003002E0,3.873483658E0,-1.956514955E0,-2.153353453E0,4.844456369E0
3.566985384E0,2.476593018E0,-1.433193445E0,-1.548982620E0,3.253752231E0
3.586933667E0,1.713851929E0,-1.035457969E0,4.625811577E-1,2.055101692E0
3.606882276E0,1.545216560E0,2.579203248E-1,2.896533489E0,3.293041659E0
3.626829095E0,1.108141899E0,1.132413387E0,3.334846020E0,3.692091077E0
3.646779657E0,4.583072662E-1,1.751895428E0,2.590790749E0,3.160914400E0
3.666728143E0,-3.155889511E-1,2.025018215E0,1.821332216E0,2.741814399E0
3.686674881E0,-9.113073349E-1,2.112772942E0,1.782097816E0,2.910354478E0
3.706625158E0,-7.276172638E-1,2.354229212E0,2.430449009E0,3.461055395E0
3.726573929E0,-3.792695999E-1,2.578714848E0,3.246996403E0,4.163724455E0
3.746520667E0,6.161594391E-2,2.574423313E0,3.644794464E0,4.462732191E0
3.766470944E0,4.227781296E-1,2.358195305E0,3.526611805E0,4.263427877E0
3.786419715E0,8.871049881E-1,2.636306286E0,3.578347683E0,4.532288410E0
3.806349525E0,9.888029099E-1,2.745709896E0,3.146587849E0,4.291581191E0
3.826303587E0,5.853710175E-1,2.093097925E0,3.230169773E0,3.893291013E0
3.846265583E0,7.025375366E-1,1.456049919E0,3.543123960E0,3.894530492E0
3.866214070E0,1.946415901E0,1.668958068E0,3.811069489E0,4.593278409E0
3.886162719E0,2.970714569E0,2.113116980E0,3.489486933E0,5.046476739E0
3.906111165E0,3.494009972E0,2.595035553E0,4.149341583E0,6.013264569E0
3.926059856E0,4.664324760E0,2.573885441E0,5.307532310E0,7.520020676E0
3.946006715E0,5.467624664E0,2.289558887E0,5.443327904E0,8.047783424E0
3.965957033E0,4.771222115E0,1.522784233E0,4.607446194E0,6.805291523E0
3.985905682E0,4.348798752E0,4.660276175E-1,4.161162376E0,6.036928412E0
4.005852664E0,4.699971199E0,-7.621899843E-1,3.852406979E0,6.124679777E0
4.025824059E0,4.129934311E0,-1.692400455E0,1.987519264E0,4.885776247E0
4.045751956E0,2.383617401E0,-2.410842657E0,-5.398459435E-1,3.432961968E0
4.065698450E0,5.381155014E-1,-2.854156017E0,-2.445026875E0,3.796568356E0
4.085648889E0,4.263687134E-2,-3.055162430E0,-3.135416985E0,4.377976135E0
4.105597498E0,-2.036180496E-1,-3.203532457E0,-2.928884029E0,4.345393213E0
4.125545904E0,-6.909828186E-1,-3.304457188E0,-2.539635897E0,4.224528974E0
4.145494472E0,-1.389197826E0,-3.351979971E0,-2.463626385E0,4.385783315E0
4.165443122E0,-1.431464195E0,-3.481238127E0,-3.102859020E0,4.878098271E0
4.185391812E0,-1.403500080E0,-3.646659374E0,-3.378010511E0,5.165161380E0
4.205345019E0,-1.728833675E0,-4.016104698E0,-3.493218184E0,5.596475328E0
4.225297656E0,-1.438568115E0,-4.049509048E0,-3.619411945E0,5.618553603E0
4.245228443E0,-5.634636879E-1,-3.887429476E0,-3.108266354E0,5.009083647E0
4.265167408E0,-2.780404091E-1,-4.140261650E0,-2.300976276E0,4.744846133E0
4.285114308E0,-5.464396477E-1,-4.087367058E0,-2.204373360E0,4.675941366E0
4.305069997E0,-3.709106445E-1,-3.577295303E0,-2.199326515E0,4.215643903E0
4.325030365E0,7.890973091E-1,-3.303578377E0,-2.205558300E0,4.049789139E0
4.344980602E0,2.127305508E0,-3.081018686E0,-9.830679893E-1,3.870985345E0
4.364929373E0,2.260301590E0,-2.710096836E0,-3.470082283E-1,3.545984045E0
4.384876192E0,1.987869263E0,-2.679714203E0,-1.065399170E0,3.502508787E0
4.404826143E0,1.966804981E0,-3.138076544E0,-1.857478142E0,4.143195781E0
4.424774915E0,2.629198551E0,-2.871014833E0,-2.047279835E0,4.398495870E0
4.444723605E0,2.469206333E0,-2.065723419E0,-1.741899490E0,3.660383449E0
4.464672011E0,2.421622276E0,-1.673622727E0,-5.246748924E-1,2.990075455E0
4.484616551E0,2.542101860E0,-1.699370861E0,6.885676384E-1,3.134368929E0
4.504551325E0,2.336002350E0,-1.699050426E0,-6.135511398E-2,2.889194313E0
4.524517227E0,1.983307362E0,-1.368214250E0,-1.534373760E0,2.856540068E0
4.544466935E0,1.493812084E0,-1.005593777E0,-2.270619392E0,2.898000313E0
4.564410579E0,9.145159721E-1,-5.158545971E-1,-2.156353474E0,2.398396492E0
4.584363339E0,5.454807281E-1,-2.858881950E-1,-1.304104805E0,1.442210327E0
4.604312314E0,5.821757317E-1,-1.455616951E-1,-1.089558601E0,1.243886946E0
4.624260801E0,6.072173119E-1,1.947491169E-1,-1.749984264E0,1.862547988E0
4.644207904E0,3.414702415E-1,4.962873459E-1,-2.286635399E0,2.364657375E0
4.664158385E0,-5.176310539E-1,3.921766281E-1,-2.683095455E0,2.760569803E0
4.684106627E0,-1.421402931E0,2.735519409E-2,-2.543455124E0,2.913811690E0
4.704053486E0,-1.728373051E0,-3.882668018E-1,-2.011178493E0,2.680086462E0
4.723984924E0,-1.185020447E0,-2.322288752E-1,-1.410087109E0,1.856488450E0
4.743934265E0,-3.167390823E-1,5.354700089E-1,5.747032166E-2,6.247836542E-1
4.763882467E0,2.793273926E-1,1.206860065E0,1.255789280E0,1.763956271E0
4.783830914E0,9.743404388E-2,1.164304733E0,9.530687332E-1,1.507792729E0
4.803779197E0,-6.870126724E-2,9.271605015E-1,9.582996368E-2,9.346281836E-1
4.823723249E0,-2.913475037E-4,9.752471447E-1,1.294136047E-1,9.837961980E-1
4.843676455E0,2.581253052E-1,6.524984837E-1,1.177149773E0,1.370424946E0
4.863630435E0,1.029565334E0,1.184198856E-1,2.272742271E0,2.497876194E0
4.883566227E0,1.861995220E0,-4.823553562E-1,2.317872047E0,3.012013233E0
4.903539535E0,3.078820705E0,-2.162612677E-1,1.685850620E0,3.516816485E0
4.923490097E0,5.245029449E0,1.033116102E0,1.824032784E0,5.648429729E0
4.943438828E0,6.785228252E0,1.552599669E0,3.486913204E0,7.785143021E0
4.963385728E0,6.411271095E0,7.767558098E-1,4.726114750E0,8.002743734E0
4.983331692E0,4.795405865E0,-4.960188866E-1,4.153909683E0,6.363718866E0
5.003284410E0,3.522991180E0,-9.210145473E-1,2.453010082E0,4.390557267E0
5.023231595E0,3.330012798E0,-9.008802176E-1,4.680070877E-1,3.481321737E0
5.043181628E0,2.630167007E0,-8.943920135E-1,-1.387878895E0,3.105466694E0
5.063130929E0,1.409961224E0,-1.148807168E0,-2.382479668E0,2.997325129E0
5.083078805E0,2.832856178E-1,-1.503132582E0,-2.587125778E0,3.005474687E0
5.103027088E0,-6.751251221E-1,-1.739882112E0,-2.710176468E0,3.290598757E0
5.122976023E0,-1.245366573E0,-1.856528878E0,-2.957617760E0,3.707443889E0
5.142914215E0,-1.744190693E0,-1.979559422E0,-3.573186874E0,4.441679988E0
5.162873770E0,-1.836989403E0,-1.958413124E0,-3.743947744E0,4.607283011E0
5.182815095E0,-1.890088558E0,-1.904454112E0,-3.679633141E0,4.554018036E0
5.202770662E0,-1.880626678E0,-2.074046135E0,-2.965133190E0,4.078043515E0
5.222717236E0,-2.062016487E0,-2.253678560E0,-1.860650539E0,3.576730277E0
5.242649203E0,-2.204920769E0,-2.178249359E0,-1.395380974E0,3.399048974E0
5.262613722E0,-1.953848839E0,-2.098870993E0,-1.299073219E0,3.148074961E0
5.282563470E0,-1.887278557E0,-1.731035709E0,-1.562201500E0,2.999796411E0
5.302513340E0,-2.073546410E0,-1.605757475E0,-2.077655315E0,3.345848680E0
5.322461827E0,-1.469298363E0,-1.719725370E0,-1.626066685E0,2.785746918E0
5.342397212E0,-7.756567001E-1,-1.656579733E0,-7.045660019E-1,1.960181874E0
5.362359575E0,-5.612254143E-1,-1.773986101E0,6.084280014E-1,1.957596814E0
5.382308102E0,6.923365593E-1,-1.249789476E0,1.632514477E0,2.169425538E0
5.402252276E0,3.321836948E0,-9.023206234E-1,1.203593731E0,3.646562914E0
5.422186318E0,4.904221058E0,-9.502704144E-1,1.555728912E-1,4.997859639E0
5.442153766E0,6.446061611E0,1.697371006E-1,1.745232582E0,6.680296232E0
5.462102578E0,8.623229980E0,9.272928238E-1,6.555391312E0,1.087166604E1
5.482032063E0,8.772901535E0,-8.441367149E-1,9.589701653E0,1.302454398E1
5.501999349E0,8.628254890E0,-3.344034910E0,7.981012344E0,1.221989812E1
5.521948242E0,9.104707718E0,-3.685604572E0,6.764162064E0,1.192615915E1
5.541895183E0,7.780637741E0,-3.888484240E0,5.613211632E0,1.035213882E1
5.561845379E0,5.331675529E0,-4.272780418E0,4.280416489E0,8.062591505E0
5.581794232E0,1.309258461E0,-3.758890390E0,1.383079410E0,4.213825262E0
5.601740847E0,-3.249513626E0,-3.356606960E0,-2.893572807E0,5.495353736E0
5.621690839E0,-7.408785343E0,-3.047719955E0,-4.425364494E0,9.152188159E0
5.641644982E0,-1.029806614E1,-1.184374332E0,-2.942684650E0,1.077554183E1
5.661578739E0,-1.174649429E1,-7.355628014E-1,-1.090197444E0,1.181988626E1
5.681519780E0,-1.133677006E1,-4.933702946E-1,-1.565446854E-1,1.134858034E1
5.701466679E0,-1.002480316E1,3.614583015E-1,-4.608929157E-1,1.004189986E1
5.721434250E0,-8.890191078E0,3.474249840E-1,-1.417935610E0,9.009258733E0
