"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.406205804E1,2.916837686E1,-1.981782475E0,1.437789165E1,3.257983178E1
2.407204004E1,3.958305380E1,-5.483453350E0,3.055871377E1,5.030627591E1
2.408202104E1,4.343608825E1,-7.678891039E0,4.353686151E1,6.197674919E1
2.409200142E1,4.054754033E1,-7.162019395E0,4.809845219E1,6.331554826E1
2.410198342E1,3.516930412E1,-5.284796537E0,4.488963590E1,5.727031026E1
2.411196442E1,3.173087936E1,-4.917423579E0,3.739597529E1,4.928984406E1
2.412194642E1,2.814864818E1,-3.013598814E0,2.780797302E1,3.968263519E1
2.413192742E1,2.434194005E1,1.802320537E-1,1.936273538E1,3.110430919E1
2.414190942E1,2.031942289E1,2.902228067E0,1.315279706E1,2.437822685E1
2.415189042E1,1.574771418E1,4.517663478E0,8.223566194E0,1.833103451E1
2.416187242E1,1.095041989E1,5.091109273E0,4.008797842E0,1.272405397E1
2.417185342E1,7.079961909E0,4.601041557E0,-9.031609297E-2,8.444145963E0
2.418183542E1,4.203832304E0,3.327843971E0,-4.139247469E0,6.773486631E0
2.419181642E1,2.342526737E0,2.583191117E0,-8.030184154E0,8.754665351E0
2.420179742E1,1.232559730E0,1.491247568E0,-1.114353471E1,1.131023380E1
2.421177942E1,-1.921535397E-1,-3.671820465E-1,-1.340188259E1,1.340828858E1
2.422176042E1,-1.867070922E0,-2.540002998E0,-1.513411789E1,1.545894865E1
2.423174242E1,-3.229072804E0,-4.684072020E0,-1.593758263E1,1.692258792E1
2.424172342E1,-4.388320729E0,-6.242290964E0,-1.606493732E1,1.778498711E1
2.425170542E1,-5.326813459E0,-7.596413723E0,-1.595659894E1,1.845788430E1
2.426168642E1,-7.210132624E0,-9.159130638E0,-1.612967302E1,1.990080496E1
2.427166842E1,-9.744449789E0,-1.058126061E1,-1.715130087E1,2.238491678E1
2.428164942E1,-1.113763604E1,-1.163577905E1,-1.800272564E1,2.415649853E1
2.429163142E1,-1.119723788E1,-1.229996311E1,-1.815915503E1,2.462563989E1
2.430161242E1,-1.027389119E1,-1.209932175E1,-1.822978238E1,2.417170645E1
2.431159342E1,-9.201510673E0,-1.160321006E1,-1.768487918E1,2.306636586E1
2.432157542E1,-7.989044899E0,-1.177154555E1,-1.618541803E1,2.154905752E1
2.433155642E1,-6.854655826E0,-1.240526796E1,-1.465458891E1,2.038710268E1
2.434153842E1,-6.148023323E0,-1.290408223E1,-1.339439231E1,1.958885587E1
2.435151942E1,-6.093452429E0,-1.328898339E1,-1.279486560E1,1.942770773E1
2.436150142E1,-6.191860483E0,-1.387891599E1,-1.242147878E1,1.962795405E1
2.437148242E1,-6.049261512E0,-1.434168686E1,-1.176106384E1,1.950897663E1
2.438146442E1,-5.802913638E0,-1.463674788E1,-1.092287717E1,1.916291838E1
2.439144542E1,-5.346858884E0,-1.459670147E1,-9.752781487E0,1.835127626E1
2.440142642E1,-4.989137925E0,-1.422753634E1,-8.414208228E0,1.726595458E1
2.441140842E1,-4.958169901E0,-1.369712021E1,-7.411131831E0,1.634378860E1
2.442138942E1,-5.330365643E0,-1.301373039E1,-6.897606549E0,1.566355491E1
2.443137142E1,-5.749063121E0,-1.203573328E1,-6.640913782E0,1.490007847E1
2.444135242E1,-5.427575018E0,-1.076964036E1,-5.866912583E0,1.341135292E1
2.445133442E1,-3.811756907E0,-8.854262077E0,-3.835041981E0,1.037472865E1
2.446131542E1,1.306446317E-1,-5.504772883E0,-5.381251037E-2,5.506585902E0
2.447129742E1,7.091399063E0,-2.896453357E-1,4.924542564E0,8.638457881E0
2.448127842E1,1.618339256E1,6.774702169E0,1.046375847E1,2.042765345E1
2.449126042E1,2.010442311E1,1.402874972E1,1.473810118E1,2.860428768E1
2.450124142E1,1.966795185E1,1.852177011E1,1.590241747E1,3.134918148E1
2.451122242E1,1.956143546E1,1.859732315E1,1.975946311E1,3.345065871E1
2.452120442E1,1.988027828E1,1.728770940E1,2.811454488E1,3.852944321E1
2.453118542E1,1.767516462E1,1.617198581E1,3.448527812E1,4.199022477E1
2.454116742E1,1.441927473E1,1.411702397E1,3.652085761E1,4.172503913E1
2.455114842E1,1.240391023E1,1.212097399E1,3.710966755E1,4.096220728E1
2.456113042E1,1.086154806E1,1.086789931E1,3.646790055E1,3.957261973E1
2.457111142E1,9.575806149E0,9.706649879E0,3.293903106E1,3.564961265E1
2.458109342E1,8.954898505E0,8.766486014E0,2.633100377E1,2.916098839E1
2.459107442E1,8.621332394E0,7.328345783E0,1.865515679E1,2.181849901E1
2.460105642E1,7.313909007E0,4.889568028E0,1.105200591E1,1.412614509E1
2.461103742E1,5.173311185E0,1.980374758E0,4.168557807E0,6.932669542E0
2.462101842E1,2.707766047E0,-9.282209265E-1,-2.281888188E0,3.660683645E0
2.463100042E1,9.385102719E-2,-3.616439146E0,-8.752694771E0,9.470855604E0
2.464098142E1,-2.787269761E0,-6.027750775E0,-1.503806100E1,1.643915846E1
2.465096342E1,-5.086604578E0,-8.202882253E0,-1.989323805E1,2.211112262E1
2.466094442E1,-6.916349798E0,-9.991513946E0,-2.266922473E1,2.572080861E1
2.467092642E1,-8.531596345E0,-1.110654757E1,-2.363048827E1,2.746895540E1
2.468090742E1,-8.272613223E0,-1.207770343E1,-2.372841744E1,2.788090464E1
2.469088942E1,-7.616256834E0,-1.238921852E1,-2.324607828E1,2.742043506E1
2.470087042E1,-7.781405008E0,-1.221821670E1,-2.156592998E1,2.597930752E1
2.471085142E1,-7.880108932E0,-1.226668895E1,-1.849681302E1,2.355206714E1
2.472083342E1,-7.903179122E0,-1.215693788E1,-1.489975096E1,2.079071806E1
2.473081442E1,-6.803796744E0,-1.156772448E1,-1.424109954E1,1.956815822E1
2.474079642E1,-5.690110908E0,-1.103854679E1,-1.289054826E1,1.789952826E1
2.475077742E1,-4.095241908E0,-1.010140652E1,-1.160649971E1,1.592231941E1
2.476075942E1,-2.333546730E0,-8.726660628E0,-1.065966826E1,1.397242189E1
2.477074042E1,-4.929063924E-1,-7.331841833E0,-9.691389230E0,1.216231420E1
2.478072242E1,1.168142710E0,-6.247774483E0,-8.537717210E0,1.064386483E1
2.479070342E1,2.286869869E0,-5.437289582E0,-7.059569744E0,9.199533509E0
2.480068542E1,2.643720616E0,-4.950169156E0,-5.263363568E0,7.693921589E0
2.481066642E1,2.469679120E0,-4.965667201E0,-3.192787907E0,6.399301550E0
2.482064742E1,1.924110657E0,-5.052094311E0,-1.330942642E0,5.567518932E0
2.483062942E1,1.605323237E0,-4.687880019E0,-6.945264280E-2,4.955613528E0
2.484061042E1,1.676388541E0,-3.930870829E0,8.029992950E-1,4.348198694E0
2.485059242E1,2.054181676E0,-3.073990027E0,1.457916099E0,3.974241613E0
2.486057342E1,2.665112070E0,-1.802706526E0,1.661582807E0,3.621247104E0
2.487055542E1,3.442205569E0,-2.094876105E-1,1.678013483E0,3.835152342E0
2.488053642E1,3.530602313E0,1.545023825E0,2.217288149E0,4.446191409E0
2.489051842E1,3.198215877E0,3.472889417E0,3.257603123E0,5.735984991E0
2.490049942E1,2.886316916E0,5.396454967E0,5.333428999E0,8.117759324E0
2.491048142E1,2.415696748E0,7.346080388E0,7.243477541E0,1.059568095E1
2.492046242E1,1.505388766E0,8.852328402E0,8.229282432E0,1.217994264E1
2.493044342E1,1.015465039E0,9.724134808E0,1.052988112E1,1.436900705E1
2.494042542E1,5.171356460E-1,9.567358677E0,1.459958532E1,1.746280827E1
2.495040642E1,-6.675228897E-1,8.243853108E0,1.843676913E1,2.020695813E1
2.496038842E1,-2.098711293E0,6.552733676E0,2.062299161E1,2.174053106E1
2.497036942E1,-2.692487564E0,5.658372806E0,2.043485394E1,2.137404799E1
2.498035142E1,-2.158649932E0,5.271116976E0,1.858716888E1,1.944035212E1
2.499033242E1,-9.135410531E-1,4.800676317E0,1.679236252E1,1.748898195E1
2.500031442E1,2.511409090E-1,4.100823076E0,1.559490538E1,1.612702377E1
2.501029542E1,1.011693950E0,3.616863654E0,1.412099890E1,1.461190738E1
2.502027642E1,1.388036902E0,3.482238531E0,1.133016380E1,1.193420477E1
2.503025842E1,1.605539584E0,3.117913141E0,7.664775860E0,8.428993338E0
2.504023942E1,1.254100288E0,2.414142850E0,3.892713654E0,4.749112846E0
2.505022142E1,2.108304966E-1,1.442766548E0,8.809590518E-2,1.460748336E0
2.506020242E1,-1.327522021E0,2.304785299E-1,-3.559116552E0,3.805620278E0
2.507018442E1,-3.139665661E0,-1.060301342E0,-6.504666640E0,7.300166265E0
2.508016542E1,-4.710397646E0,-2.361904995E0,-8.259888512E0,9.797560892E0
2.509014742E1,-5.353037052E0,-3.443287888E0,-9.087219826E0,1.109453926E1
2.510012892E1,-4.511414851E0,-3.932761234E0,-9.186897311E0,1.096442233E1
2.511011092E1,-2.460470924E0,-3.847279619E0,-8.833050132E0,9.943754436E0
2.512009192E1,-6.796967196E-1,-3.588733869E0,-8.776977673E0,9.506646911E0
2.513007292E1,3.109109281E-1,-3.716416009E0,-9.129349599E0,9.861715757E0
2.514005492E1,6.918717921E-1,-3.911224769E0,-9.724932953E0,1.050479351E1
2.515003592E1,8.717434014E-1,-3.922507557E0,-1.033677566E1,1.109030807E1
2.516001792E1,8.326733297E-1,-3.994156414E0,-1.116315797E1,1.188539971E1
2.516999892E1,9.151702335E-1,-4.188389808E0,-1.217045781E1,1.290349522E1
2.517998092E1,1.132278520E0,-4.405239648E0,-1.280803586E1,1.359168767E1
2.518996192E1,1.207032980E0,-4.604012235E0,-1.310726596E1,1.394468638E1
2.519994392E1,1.069128299E0,-4.886108231E0,-1.310347228E1,1.402562208E1
2.520992492E1,8.730964471E-1,-5.267330904E0,-1.260791725E1,1.369184610E1
2.521990592E1,6.875566931E-1,-5.673721747E0,-1.178623961E1,1.309882807E1
2.522988792E1,2.336820732E-1,-6.021938642E0,-1.089604780E1,1.245159468E1
2.523986892E1,-2.727306564E-1,-6.416907535E0,-1.013194535E1,1.199614109E1
2.524985092E1,-6.733485438E-1,-6.763868448E0,-9.470090829E0,1.165701227E1
2.525983192E1,-1.023846145E0,-6.896374540E0,-8.897736125E0,1.130389096E1
2.526981392E1,-1.229829958E0,-6.741817428E0,-8.472908426E0,1.089746581E1
2.527979492E1,-1.299564436E0,-6.446397967E0,-8.206250249E0,1.051605713E1
2.528977692E1,-1.344590921E0,-6.064453163E0,-7.993434988E0,1.012326626E1
2.529975792E1,-1.402284813E0,-5.499056645E0,-8.027935315E0,9.831265030E0
2.530973992E1,-1.225234631E0,-4.732254539E0,-8.047608272E0,9.415913754E0
2.531972092E1,-9.719446510E-2,-3.832660995E0,-6.558573875E0,7.596948621E0
2.532970192E1,2.031016031E0,-2.872306987E0,-3.101975970E0,4.690141626E0
2.533968392E1,4.305489072E0,-1.854821005E0,2.436910738E0,5.283571809E0
2.534966492E1,6.609891964E0,-1.067216259E0,9.906303642E0,1.195677524E1
2.535964692E1,8.872925220E0,-7.676821125E-1,1.696443322E1,1.916011827E1
2.536962792E1,9.587629219E0,1.089792359E-1,2.010451900E1,2.227389043E1
2.537960992E1,9.217092333E0,2.515357861E0,1.714057240E1,1.962348181E1
2.538959092E1,9.734210730E0,6.909744784E0,1.313074604E1,1.774587059E1
2.539957292E1,1.354650412E1,9.869318833E0,1.578936740E1,2.302640552E1
2.540955392E1,1.549850234E1,9.168406076E0,2.363775285E1,2.971542705E1
2.541953492E1,1.238280880E1,7.221073934E0,3.011745013E1,3.335473976E1
2.542951692E1,7.890860792E0,5.487730588E0,3.331799378E1,3.467664316E1
2.543949792E1,4.575281941E0,4.731369562E0,3.481918922E1,3.543578700E1
2.544947992E1,3.030127138E0,5.099187201E0,3.500111948E1,3.550016543E1
2.545946092E1,2.861121849E0,5.720397146E0,3.359235216E1,3.419583432E1
2.546944292E1,4.126115499E0,6.719589822E0,3.010805014E1,3.112350237E1
2.547942392E1,6.049757355E0,7.831658903E0,2.367448506E1,2.565961200E1
2.548940592E1,7.214639658E0,8.164284198E0,1.609903594E1,1.943927777E1
2.549938692E1,6.946065348E0,7.509793071E0,9.534656954E0,1.398408020E1
2.550936892E1,6.082934457E0,5.890269286E0,4.386055518E0,9.535976451E0
2.551934992E1,5.311728812E0,3.853170689E0,5.154718208E-1,6.582332302E0
2.552933092E1,4.062626140E0,1.521830260E0,-2.841840363E0,5.186227447E0
2.553931292E1,2.053973954E0,-1.357119457E0,-6.026303004E0,6.509754997E0
2.554929392E1,-1.640263858E-1,-4.296419456E0,-8.894837660E0,9.879486920E0
2.555927592E1,-2.452930647E0,-6.870232224E0,-1.198716631E1,1.403243085E1
2.556925692E1,-4.999002178E0,-9.378457943E0,-1.567674301E1,1.893952924E1
2.557923892E1,-7.700639173E0,-1.166928126E1,-1.968089290E1,2.414144806E1
2.558921992E1,-1.002950097E1,-1.336062581E1,-2.376807793E1,2.905200063E1
2.559920192E1,-1.196351783E1,-1.475894650E1,-2.723771045E1,3.320911217E1
2.560918292E1,-1.284671403E1,-1.574511100E1,-2.920696381E1,3.558079983E1
2.561916492E1,-1.199271415E1,-1.618401119E1,-2.932667502E1,3.557810111E1
2.562914592E1,-1.005173676E1,-1.572420369E1,-2.865301029E1,3.419478019E1
2.563912692E1,-8.047084361E0,-1.512928692E1,-2.762415060E1,3.250760812E1
2.564910892E1,-6.742337830E0,-1.494887927E1,-2.601683989E1,3.075392770E1
2.565908992E1,-6.217388842E0,-1.511286209E1,-2.372306841E1,2.880691756E1
2.566907192E1,-5.891692498E0,-1.552484288E1,-2.073606975E1,2.656534162E1
2.567905292E1,-5.733132967E0,-1.609021367E1,-1.748764558E1,2.444548092E1
2.568903492E1,-5.922956976E0,-1.637056778E1,-1.411542417E1,2.241254354E1
2.569901592E1,-6.357993329E0,-1.596227893E1,-1.104818417E1,2.042745214E1
2.570899792E1,-6.522476674E0,-1.482880319E1,-8.643199811E0,1.836139997E1
2.571897892E1,-6.209621401E0,-1.324498777E1,-6.449173640E0,1.598689900E1
2.572895992E1,-5.665874199E0,-1.137933772E1,-4.523155768E0,1.349260521E1
2.573894192E1,-4.820704785E0,-9.552420795E0,-3.087887689E0,1.113656087E1
2.574892292E1,-3.736568438E0,-7.831919104E0,-2.369726815E0,8.995360233E0
2.575890492E1,-2.708319778E0,-5.897565442E0,-2.114264887E0,6.825422344E0
2.576888592E1,-1.731154733E0,-3.911469768E0,-2.485309312E0,4.947045060E0
2.577886792E1,-8.796194547E-1,-2.384662943E0,-3.073525173E0,3.988346114E0
2.578884892E1,-3.196848214E-2,-1.043961298E0,-2.755498622E0,2.946803324E0
2.579883092E1,9.052530634E-1,1.902957331E-1,-9.858171701E-1,1.351862074E0
2.580881192E1,2.024983751E0,1.885756138E0,1.495081587E0,3.145139799E0
2.581879292E1,3.130642530E0,3.657926311E0,3.082914047E0,5.717141468E0
2.582877492E1,4.269384270E0,4.648448735E0,2.501018441E0,6.789021353E0
2.583875592E1,5.850658493E0,5.407088714E0,3.514889967E-1,7.974356255E0
2.584873792E1,8.126136378E0,6.373074467E0,-1.704796069E0,1.046692411E1
2.585871892E1,1.089993971E1,6.817265221E0,-2.468500321E0,1.309111472E1
2.586870092E1,1.396027649E1,6.498475608E0,-1.445673199E0,1.546639828E1
2.587868192E1,1.835485666E1,5.050334299E0,1.408217105E0,1.908899460E1
2.588866392E1,2.560571514E1,3.064767506E0,7.520144981E0,2.686257672E1
2.589864492E1,3.505090736E1,1.121123056E0,1.787326595E1,3.936085186E1
2.590862692E1,4.333044076E1,-7.004535312E-1,2.949829314E1,5.242296281E1
2.591860792E1,5.119024465E1,-5.032953451E0,3.789300967E1,6.388780752E1
2.592858892E1,5.170598310E1,-4.974876566E0,4.136638909E1,6.640358599E1
2.593857092E1,4.425467505E1,-2.072404085E0,3.898898137E1,5.901619940E1
2.594855192E1,3.215238642E1,-1.670622894E0,3.075366695E1,4.452364501E1
2.595853392E1,2.039699673E1,-3.084453034E0,2.154534310E1,2.982873003E1
2.596851492E1,1.129966707E1,-3.022792391E0,1.412060948E1,1.833606724E1
2.597849692E1,5.814817400E0,-1.735089763E0,9.579484633E0,1.133971621E1
2.598847792E1,2.857640124E0,-3.024212095E-1,7.550183297E0,8.078541545E0
2.599845992E1,9.552748239E-1,4.776916449E-1,6.896266367E0,6.978483295E0
2.600844092E1,-5.236737102E-1,7.728984135E-1,6.031673087E0,6.103497877E0
2.601842192E1,-1.466167690E0,1.190092719E0,4.014542146E0,4.436498284E0
2.602840392E1,-2.048771979E0,1.885965907E0,1.233829161E0,3.045762371E0
2.603838492E1,-2.386010141E0,2.374844445E0,-1.682826911E0,3.763620191E0
2.604836692E1,-2.636685539E0,2.450167399E0,-4.661789743E0,5.889627707E0
2.605834792E1,-2.818080202E0,2.322455000E0,-7.357349142E0,8.213766471E0
2.606832992E1,-3.251351865E0,1.893153597E0,-9.902842090E0,1.059346973E1
2.607831092E1,-4.338731663E0,1.314352922E0,-1.230031160E1,1.310914878E1
2.608829292E1,-6.256257039E0,4.685587326E-1,-1.420257341E1,1.552653828E1
2.609827333E1,-8.410927355E0,-7.096359256E-1,-1.543382044E1,1.759119369E1
2.610825533E1,-1.011280391E1,-1.860638400E0,-1.608600835E1,1.909163279E1
2.611823633E1,-1.123143123E1,-2.910681387E0,-1.605490233E1,1.980850833E1
2.612821733E1,-1.203091752E1,-3.937566184E0,-1.556381925E1,2.006190104E1
2.613819933E1,-1.266498023E1,-5.055880383E0,-1.504095421E1,2.030256028E1
2.614818033E1,-1.375244539E1,-6.082646774E0,-1.499412736E1,2.123563518E1
2.615816233E1,-1.483638937E1,-6.876060728E0,-1.544651708E1,2.249430040E1
2.616814333E1,-1.542705170E1,-7.390137988E0,-1.588594002E1,2.334461724E1
2.617812533E1,-1.526869156E1,-7.500436941E0,-1.621967102E1,2.350462134E1
2.618810633E1,-1.434844273E1,-7.571406351E0,-1.591263607E1,2.272478800E1
2.619808833E1,-1.323429321E1,-7.383968006E0,-1.482850264E1,2.120268829E1
2.620806933E1,-1.182284084E1,-7.015435545E0,-1.339211891E1,1.919230967E1
2.621805033E1,-1.023414533E1,-6.630494043E0,-1.177559183E1,1.695186552E1
2.622803233E1,-8.907058341E0,-6.274402118E0,-9.897791265E0,1.471971746E1
2.623801333E1,-7.799817891E0,-6.079465889E0,-8.192159629E0,1.284167217E1
2.624799533E1,-6.658734925E0,-6.068156204E0,-6.734305510E0,1.124776161E1
2.625797633E1,-5.528269334E0,-5.701300725E0,-5.068248999E0,9.420920321E0
2.626795833E1,-3.875771347E0,-5.272992763E0,-1.070352706E0,6.631116884E0
2.627793933E1,-1.721438414E0,-4.467822104E0,5.143699715E0,7.027263431E0
2.628792133E1,2.258886995E0,-3.929785878E0,1.005597365E1,1.103033969E1
2.629790233E1,6.416095356E0,-3.283606276E0,1.582783974E1,1.739163192E1
2.630788333E1,9.334122015E0,-2.499613063E0,2.064199272E1,2.279179157E1
2.631786533E1,1.091149615E1,-2.046658795E0,2.227876638E1,2.489162493E1
2.632784633E1,1.163832844E1,-1.882462547E0,2.027796613E1,2.345613490E1
2.633782833E1,1.227937740E1,-1.409454376E0,1.684248720E1,2.089112362E1
2.634780933E1,1.301593946E1,-4.948229635E-1,1.401149576E1,1.913064409E1
2.635779133E1,1.302552071E1,4.234448326E-1,1.200681646E1,1.772024653E1
2.636777233E1,1.295324094E1,2.076350956E0,1.121885971E1,1.726153230E1
2.637775433E1,1.287525779E1,3.995424090E0,1.127296634E1,1.757314562E1
2.638773533E1,1.271164218E1,5.643897439E0,1.177915980E1,1.822602619E1
2.639771633E1,1.167586289E1,6.173561037E0,1.179392051E1,1.770692495E1
2.640769833E1,8.798098986E0,6.283451854E0,1.094623679E1,1.538533109E1
2.641767933E1,4.331816745E0,7.055821095E0,8.377942042E0,1.177875887E1
2.642766133E1,4.234378159E-1,8.661079427E0,5.171561698E0,1.009646705E1
2.643764233E1,-1.249620736E0,1.013839834E1,2.517090098E0,1.052066611E1
2.644762433E1,-8.513177615E-1,1.061152814E1,1.265378982E0,1.072056226E1
2.645760533E1,1.665228546E0,1.066956760E1,1.924250259E0,1.096883758E1
2.646758733E1,4.547232848E0,1.020447422E1,1.809354225E0,1.131734878E1
2.647756833E1,5.853984389E0,9.267511119E0,1.943626177E-1,1.096328748E1
2.648755033E1,5.619712186E0,7.451104567E0,-1.834780843E0,9.511390280E0
2.649753133E1,4.307470694E0,4.720349607E0,-2.926036760E0,7.028349402E0
2.650751233E1,2.442169724E0,1.819851732E0,-3.032223365E0,4.297724028E0
2.651749433E1,-1.372850221E-1,-8.558750814E-1,-3.033663535E0,3.155072705E0
2.652747533E1,-3.448411803E0,-3.229148818E0,-3.189917217E0,5.700396293E0
2.653745733E1,-6.631320840E0,-5.018733607E0,-3.648575736E0,9.081531148E0
2.654743833E1,-9.103352294E0,-6.310621526E0,-4.301103368E0,1.188252739E1
2.655742033E1,-1.098391508E1,-7.036327647E0,-5.166738914E0,1.403037734E1
2.656740133E1,-1.224035426E1,-7.429422507E0,-6.290593643E0,1.563950637E1
2.657738333E1,-1.321149374E1,-7.972782038E0,-7.280262374E0,1.706197646E1
2.658736433E1,-1.424474704E1,-8.538089093E0,-8.004286251E0,1.843584503E1
2.659734533E1,-1.566846102E1,-8.928934529E0,-9.106116858E0,2.020267078E1
2.660732733E1,-1.712673321E1,-9.388563686E0,-1.039674002E1,2.212605527E1
2.661730833E1,-1.821213899E1,-9.747975660E0,-1.133171682E1,2.356083280E1
2.662729033E1,-1.817845201E1,-9.991998096E0,-1.143631883E1,2.368724408E1
2.663727133E1,-1.724007096E1,-9.960570481E0,-1.063015503E1,2.257062708E1
2.664725333E1,-1.585162388E1,-9.573961937E0,-9.412679942E0,2.077337889E1
2.665723433E1,-1.429196915E1,-9.200418997E0,-8.314783927E0,1.892204333E1
2.666721633E1,-1.283453077E1,-8.836792935E0,-7.360928223E0,1.723361116E1
2.667719733E1,-1.165582565E1,-8.375449959E0,-6.686544868E0,1.583402399E1
2.668717933E1,-1.058671021E1,-7.764737520E0,-6.174940395E0,1.450859989E1
2.669716033E1,-9.732095792E0,-7.132405586E0,-5.832092999E0,1.340142555E1
2.670714133E1,-8.822982396E0,-6.499484253E0,-5.658426016E0,1.233313013E1
2.671712333E1,-7.792439874E0,-5.787418517E0,-5.596322739E0,1.120424743E1
2.672710433E1,-6.722106464E0,-4.908971429E0,-5.448429113E0,9.948371505E0
2.673708633E1,-5.529003160E0,-4.138083580E0,-5.148482738E0,8.613970406E0
2.674706733E1,-4.489560006E0,-3.476366757E0,-4.210983449E0,7.069204798E0
2.675704933E1,-3.928981009E0,-2.904792363E0,-3.037239692E0,5.753219567E0
2.676703033E1,-3.341023595E0,-2.586128173E0,-2.210466787E0,4.768297496E0
2.677701233E1,-2.421450700E0,-2.428384328E0,-1.701886495E0,3.828432000E0
2.678699333E1,-3.334415656E-1,-2.100390175E0,-7.707027841E-1,2.262035576E0
2.679697433E1,3.033220900E0,-1.687618265E0,1.212098569E0,3.676638054E0
2.680695633E1,7.848087240E0,-1.348465139E0,4.282356902E0,9.041538155E0
2.681693733E1,1.445735998E1,-9.200286850E-1,9.033830069E0,1.707254510E1
2.682691933E1,2.166776509E1,-9.195211467E-1,1.536701366E1,2.657974176E1
2.683690033E1,2.705536620E1,-1.928665638E0,2.107809912E1,3.435111139E1
2.684688233E1,2.876818640E1,-1.811519449E0,2.398490906E1,3.749888018E1
2.685686333E1,2.930520872E1,-3.074528848E-1,2.457395523E1,3.824616401E1
2.686684533E1,3.160195995E1,-5.376020703E-1,2.571974520E1,4.074896541E1
2.687682633E1,3.253995391E1,-1.256141843E0,2.682690379E1,4.219134105E1
2.688680733E1,3.053848708E1,-6.843646981E-2,2.459994259E1,3.921429653E1
2.689678933E1,2.769408563E1,1.724890318E0,2.082328214E1,3.469217065E1
2.690677033E1,2.505256152E1,2.754636158E0,1.798451156E1,3.096225953E1
2.691675233E1,2.260060882E1,2.992174323E0,1.610433586E1,2.791218838E1
2.692673333E1,2.007788376E1,3.547304592E0,1.342354653E1,2.441098908E1
2.693671533E1,1.711030254E1,4.472294932E0,9.901588447E0,2.026833315E1
2.694669633E1,1.381072342E1,5.151233268E0,6.256028997E0,1.601278191E1
2.695667833E1,9.721626352E0,5.012429724E0,2.200002025E0,1.115681315E1
2.696665933E1,5.008056006E0,4.089135076E0,-2.290922136E0,6.859298424E0
2.697664033E1,4.285020894E-1,2.540219929E0,-6.575724928E0,7.062328912E0
2.698662233E1,-4.745847561E0,8.705723503E-1,-1.152317571E1,1.249257955E1
2.699660333E1,-9.866100526E0,-5.454335386E-1,-1.800452190E1,2.053777608E1
2.700658533E1,-1.416752520E1,-1.905246223E0,-2.416029513E1,2.807255945E1
2.701656633E1,-1.723070022E1,-3.054192232E0,-2.787578669E1,3.291328917E1
2.702654833E1,-1.852810732E1,-3.657159741E0,-2.913857945E1,3.472351351E1
2.703652933E1,-1.845328869E1,-3.985640236E0,-2.885209161E1,3.447973871E1
2.704651133E1,-1.846161512E1,-4.470084684E0,-2.772547115E1,3.360825256E1
2.705649233E1,-1.835024672E1,-4.779871632E0,-2.579657294E1,3.201627559E1
2.706647433E1,-1.758045376E1,-4.892273243E0,-2.284604921E1,2.923950506E1
2.707645533E1,-1.624362823E1,-5.005713612E0,-1.863209888E1,2.522038334E1
2.708643633E1,-1.456393368E1,-4.990881565E0,-1.391901386E1,2.075466236E1
2.709641921E1,-1.342601873E1,-5.041107978E0,-9.709636052E0,1.731900057E1
2.710640021E1,-1.286650802E1,-5.232030094E0,-6.757272788E0,1.544609669E1
2.711638221E1,-1.241116663E1,-5.492280892E0,-4.728520507E0,1.437223409E1
2.712636321E1,-1.171935565E1,-5.471937844E0,-3.518645634E0,1.340396462E1
2.713634521E1,-1.002365726E1,-5.106571065E0,-3.268602321E0,1.171471442E1
2.714632621E1,-7.385749653E0,-4.008397015E0,-3.874873507E0,9.253712188E0
2.715630821E1,-5.168241649E0,-2.198501630E0,-4.682709326E0,7.312448139E0
2.716628921E1,-3.139902765E0,-7.146537137E-1,-5.073102188E0,6.008833923E0
2.717627021E1,-2.311568069E-1,5.431553172E-1,-4.525886125E0,4.564219143E0
2.718625221E1,3.244423499E0,1.768986072E0,-2.223683833E0,4.312814088E0
2.719623321E1,6.606458479E0,2.446312623E0,1.292226473E0,7.162373094E0
2.720621521E1,9.406416990E0,2.637948537E0,5.065951043E0,1.100469505E1
2.721619621E1,1.111432436E1,2.709586869E0,9.000410893E0,1.455601124E1
2.722617821E1,1.198709965E1,2.459469296E0,1.256808601E1,1.754127513E1
2.723615921E1,1.279865459E1,1.910395281E0,1.457696712E1,1.949213020E1
2.724614121E1,1.326093312E1,1.079761753E0,1.422551554E1,1.947777003E1
2.725612221E1,1.371845202E1,8.431129485E-2,1.231508986E1,1.843541354E1
2.726610321E1,1.409044019E1,-1.111088211E0,1.029752915E1,1.748754208E1
2.727608521E1,1.459066948E1,-2.433981576E0,8.916274137E0,1.727170654E1
2.728606621E1,1.531336429E1,-3.871831200E0,9.050370088E0,1.820437863E1
2.729604821E1,1.687419665E1,-5.152042522E0,1.075320266E1,2.066188331E1
2.730602921E1,1.886820126E1,-6.290102477E0,1.355101583E1,2.406666654E1
2.731601121E1,2.101295646E1,-7.315497111E0,1.690944132E1,2.794619908E1
2.732599221E1,2.340262462E1,-8.558069029E0,1.931973144E1,3.153054721E1
2.733597421E1,2.427472748E1,-9.233645800E0,1.892486663E1,3.213523278E1
2.734595521E1,2.323290567E1,-7.510490059E0,1.621039734E1,2.930788885E1
2.735593621E1,2.206616630E1,-4.465590515E0,1.371441393E1,2.636175911E1
2.736591821E1,2.203792424E1,-1.981792708E0,1.242909068E1,2.537872933E1
